timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
433288139,476971377,433288138,433288143,433288139,433288139,0,2,0,1,-4,1,0,32,32,0,8425,480,270,1,134.8,0,delta
433288174,476974437,433288172,433288177,433288173,433288173,0,2,0,1,-4,1,0,34,34,0,9922,480,270,1,158.752,0,delta
433288206,476977407,433288205,433288210,433288206,433288206,0,2,0,1,-4,1,0,33,33,0,7830,480,270,1,125.28,0,delta
433288240,476980377,433288239,433288244,433288239,433288239,0,3,0,0,-5,1,0,33,34,-1,12848,480,270,1,205.568,0,delta
433288273,476983437,433288272,433288277,433288272,433288273,0,2,0,1,-4,0,1,34,33,1,7582,480,270,1,40.4373,0,delta
433288306,476986407,433288305,433288310,433288306,433288306,0,2,1,1,-4,1,0,33,33,0,8479,480,270,1,135.664,0,delta
433288340,476989467,433288338,433288343,433288339,433288339,0,1,0,1,-4,1,0,33,33,0,6713,480,270,1,107.408,0,delta
433288373,476992347,433288372,433288376,433288373,433288373,0,2,0,1,-3,1,0,34,34,0,11372,480,270,1,181.952,0,delta
433288406,476995407,433288405,433288410,433288406,433288406,0,2,0,1,-4,1,0,33,33,0,6613,480,270,1,105.808,0,delta
433288439,476998377,433288438,433288443,433288439,433288439,0,2,0,1,-4,1,0,33,33,0,8158,480,270,1,130.528,0,delta
433288473,477001437,433288472,433288477,433288472,433288472,0,2,0,0,-5,1,0,33,34,-1,7553,480,270,1,120.848,0,delta
433288507,477004407,433288506,433288511,433288507,433288507,0,3,0,1,-4,1,0,35,34,1,12678,480,270,1,202.848,0,delta
433288539,477007467,433288538,433288543,433288539,433288539,0,1,0,1,-4,1,0,32,32,0,7111,480,270,1,113.776,0,delta
433288573,477010437,433288572,433288577,433288572,433288572,0,2,0,0,-5,1,0,33,34,-1,8522,480,270,1,136.352,0,delta
433288607,477013497,433288606,433288611,433288607,433288607,0,2,0,1,-4,0,0,35,34,1,7264,480,270,1,116.224,0,delta
433288642,477016467,433288640,433288645,433288641,433288641,0,3,0,1,-4,1,0,34,34,0,12103,480,270,1,193.648,0,delta
433288673,477019437,433288672,433288677,433288672,433288672,0,2,0,0,-5,1,0,31,32,-1,6845,480,270,1,109.52,0,delta
433288706,477022407,433288705,433288710,433288706,433288706,0,2,0,1,-4,1,0,34,33,1,7834,480,270,1,125.344,0,delta
433288739,477025377,433288738,433288743,433288739,433288739,0,2,0,1,-4,0,0,33,33,0,6262,480,270,1,100.192,0,delta
433288774,477028437,433288773,433288778,433288774,433288774,0,3,0,1,-4,1,0,35,35,0,12186,480,270,1,194.976,0,delta
433288806,477031407,433288805,433288810,433288806,433288806,0,2,0,1,-4,0,0,32,32,0,6022,480,270,1,96.352,0,delta
433288839,477034377,433288838,433288843,433288839,433288839,0,2,0,1,-4,1,0,33,33,0,7070,480,270,1,113.12,0,delta
433288873,477037527,433288872,433288877,433288873,433288873,0,1,0,1,-4,1,0,34,34,0,4943,480,270,1,79.088,0,delta
433288908,477040497,433288907,433288912,433288907,433288907,0,3,0,0,-5,1,0,34,35,-1,9931,480,270,1,158.896,0,delta
433288939,477043467,433288938,433288943,433288939,433288939,0,1,0,1,-4,1,0,32,31,1,5294,480,270,1,84.704,0,delta
433288973,477046347,433288972,433288976,433288972,433288972,0,2,0,0,-4,1,0,33,34,-1,6484,480,270,1,103.744,0,delta
433289007,477049497,433289006,433289011,433289007,433289007,0,2,0,1,-4,1,0,35,34,1,4818,480,270,1,77.088,0,delta
433289042,477052467,433289041,433289046,433289041,433289041,0,4,0,0,-5,1,0,34,35,-1,7387,480,270,1,118.192,0,delta
433289073,477055347,433289072,433289076,433289072,433289072,0,2,0,0,-4,1,0,31,31,0,4265,480,270,1,68.24,0,delta
433289108,477058407,433289107,433289112,433289107,433289107,0,4,0,0,-5,1,0,35,35,0,5902,480,270,1,94.432,0,delta
433289140,477061377,433289139,433289144,433289139,433289139,0,3,0,0,-5,1,0,32,32,0,4485,480,270,1,71.76,0,delta
433289174,477064437,433289173,433289178,433289174,433289174,0,3,1,1,-4,0,0,35,34,1,6390,480,270,1,102.24,0,delta
433289206,477067407,433289205,433289210,433289206,433289206,0,2,0,1,-4,0,0,32,32,0,4702,480,270,1,75.232,0,delta
433289240,477070377,433289239,433289243,433289239,433289239,0,2,0,0,-4,1,0,33,34,-1,6385,480,270,1,102.16,0,delta
433289277,477073437,433289276,433289280,433289276,433289276,0,5,0,0,-4,0,0,37,37,0,9244,640,360,1,147.904,1,key
433289308,477076407,433289306,433289310,433289307,433289307,0,2,0,1,-3,1,0,31,30,1,7507,640,360,1,120.112,0,delta
433289341,477079467,433289340,433289345,433289340,433289340,0,3,0,0,-5,1,0,33,34,-1,9193,640,360,1,147.088,0,delta
433289374,477082527,433289373,433289378,433289374,433289374,0,2,0,1,-4,0,0,34,33,1,5989,640,360,1,95.824,0,delta
433289408,477085497,433289407,433289411,433289407,433289407,0,2,0,0,-4,1,0,33,34,-1,2090,640,360,1,33.44,0,delta
433289440,477088467,433289439,433289444,433289440,433289440,0,2,0,1,-4,1,0,33,32,1,9575,640,360,1,153.2,0,delta
433289474,477091437,433289473,433289477,433289474,433289474,0,2,0,1,-3,0,0,34,34,0,8867,640,360,1,141.872,0,delta
433289507,477094497,433289506,433289511,433289507,433289507,0,2,0,1,-4,0,0,33,33,0,6095,640,360,1,97.52,0,delta
433289540,477097377,433289539,433289543,433289540,433289540,0,2,0,1,-3,1,0,33,33,0,8225,640,360,1,131.6,0,delta
433289572,477100347,433289572,433289576,433289572,433289572,0,2,0,0,-4,1,0,32,33,-1,5346,640,360,1,85.536,0,delta
433289607,477103407,433289606,433289610,433289607,433289607,0,2,1,1,-3,1,0,35,34,1,5994,640,360,1,95.904,0,delta
433289641,477106467,433289640,433289644,433289641,433289641,0,2,0,1,-3,0,0,34,34,0,5739,640,360,1,91.824,0,delta
433289675,477109437,433289674,433289679,433289674,433289674,0,4,0,0,-5,1,0,33,34,-1,8141,640,360,1,130.256,0,delta
433289708,477112497,433289707,433289711,433289708,433289708,0,2,0,1,-3,0,0,34,33,1,6172,640,360,1,98.752,0,delta
433289741,477115467,433289740,433289744,433289741,433289741,0,2,1,1,-3,1,0,33,33,0,7704,640,360,1,123.264,0,delta
433289773,477118437,433289772,433289776,433289773,433289773,0,1,0,1,-3,1,0,32,32,0,4543,640,360,1,72.688,0,delta
433289808,477121407,433289807,433289811,433289807,433289807,0,3,0,0,-4,1,0,34,35,-1,8172,640,360,1,130.752,0,delta
433289839,477124377,433289839,433289843,433289839,433289839,0,2,0,0,-4,1,0,32,32,0,5006,640,360,1,80.096,0,delta
433289873,477127437,433289872,433289876,433289873,433289873,0,1,0,1,-3,1,0,34,33,1,7325,640,360,1,117.2,0,delta
