timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,min_playout_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,sender_period_bitrate,sender_overall_bitrate,decoder_implementation,period_packets_received,period_packets_lost,loss_ratio,period_packets_discarded,period_fec_packets_received,period_fec_packets_discarded,period_packets_repaired,period_fec_bytes_recv,period_fec_bytes_sent,fec_byte_ratio,period_retx_pkts_recv,period_retx_bytes_recv,period_retx_pkts_sent,period_retx_bytes_sent,retransmission_ratio,period_freeze_count,period_freeze_duration_ms,freeze_time_ratio
433268018,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.19171e+06,0,4.26228e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433268219,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.16536e+06,0,4.23503e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433268419,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.13947e+06,0,4.20827e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433268619,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.11389e+06,0,4.18184e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433268820,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.08851e+06,0,4.15561e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433269021,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.06343e+06,0,4.12971e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433269221,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.03878e+06,0,4.10426e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433269421,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,4.01444e+06,0,4.07911e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433269622,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.99026e+06,0,4.05415e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433269822,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.96649e+06,0,4.02962e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433270022,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.943e+06,0,4.00538e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433270223,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.91968e+06,0,3.98131e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433270423,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.89674e+06,0,3.95765e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433270623,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.87407e+06,0,3.93427e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433270824,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.85155e+06,0,3.91104e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433271024,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.8294e+06,0,3.8882e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433271224,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.8075e+06,0,3.86563e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433271425,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.78574e+06,0,3.84321e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433271625,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.76434e+06,0,3.82115e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433271825,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.74318e+06,0,3.79935e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433272025,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.72226e+06,0,3.7778e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433272225,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.70156e+06,0,3.75648e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433272426,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.681e+06,0,3.73531e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433272626,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.66076e+06,0,3.71447e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433272826,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.64075e+06,0,3.69386e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433273027,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.62085e+06,0,3.67338e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433273227,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.60127e+06,0,3.65323e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433273427,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.5819e+06,0,3.6333e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433273627,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.56273e+06,0,3.61358e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433273828,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.54368e+06,0,3.59398e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433274028,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.52492e+06,0,3.57468e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433274228,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.50636e+06,0,3.5556e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433274428,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.48799e+06,0,3.53671e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433274628,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.46981e+06,0,3.51803e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433274829,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.45174e+06,0,3.49945e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433275029,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.43394e+06,0,3.48115e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433275230,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.41623e+06,0,3.46296e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433275430,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.39879e+06,0,3.44504e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433275630,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.38153e+06,0,3.42731e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433275831,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.36436e+06,0,3.40967e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433276031,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.34745e+06,0,3.3923e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433276231,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.3307e+06,0,3.3751e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433276432,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.31404e+06,0,3.358e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433276632,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.29763e+06,0,3.34115e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433276832,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.28138e+06,0,3.32447e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433277033,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.26521e+06,0,3.30787e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433277233,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.24928e+06,0,3.29152e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433277433,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.2335e+06,0,3.27533e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433277633,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.21787e+06,0,3.2593e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433277833,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.2024e+06,0,3.24342e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433278034,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.18699e+06,0,3.22762e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433278234,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.17181e+06,0,3.21205e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433278434,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.15678e+06,0,3.19663e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433278634,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.14188e+06,0,3.18136e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433278835,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.12705e+06,0,3.16616e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433279035,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.11244e+06,0,3.15117e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433279235,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.09795e+06,0,3.13633e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433279435,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.08361e+06,0,3.12163e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433279635,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.06939e+06,0,3.10706e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433279836,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.05524e+06,0,3.09256e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433280036,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.04129e+06,0,3.07826e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433280236,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.02746e+06,0,3.0641e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433280437,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.01369e+06,0,3.04999e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433280637,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,3.00011e+06,0,3.03609e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433280838,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,2.98659e+06,0,3.02224e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433281038,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,2.97325e+06,0,3.00858e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433281238,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,2.96003e+06,0,2.99505e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433281438,499,0,499,0,968.823,0,1920,1080,976.579,16646860,0,2.94693e+06,0,2.98164e+06,dav1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
