timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
433305630,304015654,433305628,433305634,433305630,433305630,0,2,0,2,-4,1,0,34,33,1,8769,480,270,1,140.304,0,delta
433305663,304018624,433305661,433305667,433305662,433305662,0,2,0,1,-5,0,0,32,33,-1,7332,480,270,1,117.312,0,delta
433305699,304021684,433305696,433305702,433305698,433305698,0,3,0,2,-4,1,0,36,35,1,12130,480,270,1,194.08,0,delta
433305730,304024654,433305728,433305734,433305730,433305730,0,2,0,2,-4,1,0,32,32,0,7049,480,270,1,112.784,0,delta
433305764,304027624,433305762,433305768,433305763,433305763,0,3,0,1,-5,2,0,33,34,-1,8535,480,270,1,136.56,0,delta
433305797,304030684,433305794,433305800,433305796,433305796,0,1,0,2,-4,1,0,33,32,1,6434,480,270,1,102.944,0,delta
433305831,304033564,433305828,433305834,433305830,433305830,0,3,0,2,-4,1,0,34,34,0,12317,480,270,1,197.072,0,delta
433305863,304036624,433305861,433305867,433305863,433305863,0,2,0,2,-4,1,0,33,33,0,7157,480,270,1,114.512,0,delta
433305897,304039594,433305895,433305900,433305896,433305896,0,2,0,1,-4,2,0,33,34,-1,8352,480,270,1,133.632,0,delta
433305930,304042654,433305927,433305933,433305929,433305929,0,1,0,2,-4,2,0,33,32,1,7581,480,270,1,121.296,0,delta
433305965,304045624,433305962,433305968,433305964,433305964,0,3,0,2,-4,2,0,35,35,0,13808,480,270,1,220.928,0,delta
433305997,304048594,433305994,433305999,433305996,433305996,0,1,0,2,-3,1,0,32,32,0,8659,480,270,1,138.544,0,delta
433306031,304051654,433306029,433306035,433306030,433306030,0,3,0,1,-5,2,0,34,35,-1,10211,480,270,1,163.376,0,delta
433306063,304054624,433306061,433306067,433306063,433306063,0,2,1,2,-4,1,0,33,32,1,7297,480,270,1,116.752,0,delta
433306098,304057594,433306095,433306101,433306097,433306097,0,3,0,2,-4,1,0,34,34,0,13397,480,270,1,214.352,0,delta
433306132,304060744,433306129,433306135,433306131,433306131,0,2,0,2,-4,1,0,34,34,0,8770,480,270,1,140.32,0,delta
433306164,304063624,433306161,433306167,433306163,433306163,0,2,0,2,-4,1,0,32,32,0,9275,480,270,1,148.4,0,delta
433306198,304066684,433306195,433306201,433306197,433306197,0,2,0,2,-4,1,0,34,34,0,8748,480,270,1,139.968,0,delta
433306232,304069654,433306229,433306235,433306231,433306231,0,3,0,2,-4,1,0,34,34,0,12923,480,270,1,206.768,0,delta
433306264,304072624,433306261,433306267,433306263,433306263,0,2,0,2,-4,1,0,32,32,0,10483,480,270,1,167.728,0,delta
433306297,304075594,433306294,433306300,433306296,433306296,0,2,0,2,-4,1,0,33,33,0,10345,480,270,1,165.52,0,delta
433306330,304078654,433306328,433306334,433306330,433306330,0,2,0,2,-4,1,0,34,34,0,8936,480,270,1,142.976,0,delta
433306365,304081624,433306362,433306367,433306364,433306364,0,2,1,2,-3,1,0,34,34,0,11518,480,270,1,184.288,0,delta
433306397,304084684,433306395,433306401,433306397,433306397,0,2,0,2,-4,1,0,33,33,0,11748,480,270,1,187.968,0,delta
433306431,304087654,433306428,433306434,433306430,433306430,0,2,0,2,-4,1,0,33,33,0,10256,480,270,1,164.096,0,delta
433306464,304090624,433306461,433306467,433306463,433306463,0,2,0,2,-4,1,0,33,33,0,10885,480,270,1,174.16,0,delta
433306497,304093594,433306495,433306501,433306496,433306496,0,3,0,1,-5,1,0,33,34,-1,9154,480,270,1,146.464,0,delta
433306530,304096654,433306528,433306534,433306530,433306530,0,2,0,2,-4,1,0,34,33,1,7735,480,270,1,123.76,0,delta
433306564,304099624,433306561,433306567,433306563,433306563,0,2,0,2,-4,1,0,33,33,0,7979,480,270,1,127.664,0,delta
433306600,304102774,433306597,433306603,433306599,433306599,0,3,0,2,-4,2,0,36,36,0,8575,480,270,1,137.2,0,delta
433306634,304105834,433306631,433306637,433306633,433306633,0,3,0,2,-4,2,0,34,34,0,8323,480,270,1,133.168,0,delta
433306664,304108714,433306662,433306668,433306664,433306664,0,2,1,2,-4,1,0,31,31,0,6271,480,270,1,100.336,0,delta
433306697,304111684,433306695,433306701,433306696,433306696,0,2,0,1,-5,1,0,32,33,-1,7022,480,270,1,112.352,0,delta
433306730,304114654,433306728,433306734,433306729,433306729,0,2,0,1,-5,1,0,33,33,0,6528,480,270,1,104.448,0,delta
433306764,304117624,433306761,433306767,433306763,433306763,0,2,0,2,-4,1,0,34,33,1,11745,480,270,1,187.92,0,delta
433306797,304120684,433306795,433306801,433306796,433306796,0,2,0,1,-5,1,0,33,34,-1,9022,480,270,1,144.352,0,delta
433306830,304123654,433306828,433306834,433306830,433306830,0,2,0,2,-4,1,0,34,33,1,9938,480,270,1,159.008,0,delta
433306864,304126714,433306862,433306868,433306863,433306863,0,2,0,1,-5,1,0,33,34,-1,8346,480,270,1,133.536,0,delta
433306898,304129684,433306896,433306902,433306897,433306897,0,3,0,1,-5,1,0,34,34,0,12275,480,270,1,196.4,0,delta
433306930,304132654,433306928,433306934,433306929,433306929,0,2,0,1,-5,1,0,32,32,0,9106,480,270,1,145.696,0,delta
433306964,304135714,433306962,433306968,433306964,433306964,0,2,0,2,-4,1,0,35,34,1,10848,480,270,1,173.568,0,delta
433306997,304138684,433306994,433307000,433306996,433306996,0,1,0,2,-4,2,0,32,32,0,8662,480,270,1,138.592,0,delta
433307031,304141564,433307028,433307033,433307030,433307030,0,2,0,2,-3,2,0,34,34,0,15182,480,270,1,242.912,0,delta
433307064,304144624,433307061,433307067,433307063,433307063,0,2,0,2,-4,1,0,33,33,0,9280,480,270,1,148.48,0,delta
433307097,304147594,433307095,433307100,433307097,433307097,0,2,0,2,-3,1,0,34,34,0,10373,480,270,1,165.968,0,delta
433307131,304150654,433307128,433307133,433307130,433307130,0,1,0,2,-3,1,0,33,33,0,8293,480,270,1,132.688,0,delta
433307165,304153624,433307162,433307168,433307164,433307164,0,3,0,2,-4,1,0,34,34,0,11891,480,270,1,190.256,0,delta
433307201,304156684,433307199,433307204,433307200,433307200,0,5,0,1,-4,1,0,36,37,-1,18346,640,360,1,293.536,1,key
433307231,304159654,433307229,433307234,433307231,433307231,0,2,0,2,-3,1,0,31,30,1,9528,640,360,1,152.448,0,delta
433307265,304162624,433307263,433307268,433307264,433307264,0,3,0,1,-4,1,0,33,34,-1,13716,640,360,1,219.456,0,delta
433307298,304165684,433307296,433307302,433307297,433307297,0,3,0,1,-5,1,0,33,33,0,8334,640,360,1,133.344,0,delta
433307332,304168654,433307330,433307335,433307331,433307331,0,3,0,1,-4,1,0,34,34,0,18446,640,360,1,295.136,0,delta
433307364,304171714,433307362,433307368,433307364,433307364,0,2,0,2,-4,0,0,33,32,1,10915,640,360,1,174.64,0,delta
433307398,304174684,433307396,433307401,433307397,433307397,0,2,0,1,-4,1,0,33,34,-1,14655,640,360,1,234.48,0,delta
433307431,304177654,433307429,433307434,433307430,433307430,0,2,0,1,-4,1,0,33,33,0,11353,640,360,1,181.648,0,delta
433307466,304180714,433307463,433307469,433307465,433307465,0,3,0,2,-4,1,0,35,34,1,19643,640,360,1,314.288,0,delta
433307497,304183594,433307495,433307500,433307496,433307496,0,2,0,1,-4,1,0,31,32,-1,12286,640,360,1,196.576,0,delta
433307531,304186654,433307528,433307534,433307530,433307530,0,2,0,2,-4,1,0,34,33,1,15325,640,360,1,245.2,0,delta
433307564,304189624,433307561,433307566,433307563,433307563,0,1,0,2,-3,1,0,33,33,0,11092,640,360,1,177.472,0,delta
433307599,304192684,433307596,433307602,433307598,433307598,0,3,0,2,-4,2,0,35,35,0,21644,640,360,1,346.304,0,delta
433307631,304195654,433307628,433307633,433307630,433307630,0,1,0,2,-3,1,0,32,32,0,11759,640,360,1,188.144,0,delta
433307665,304198714,433307662,433307668,433307664,433307664,0,2,0,2,-4,1,0,34,34,0,15213,640,360,1,243.408,0,delta
433307698,304201684,433307696,433307701,433307698,433307698,0,2,0,2,-3,1,0,34,34,0,11123,640,360,1,177.968,0,delta
433307732,304204654,433307729,433307735,433307731,433307731,0,3,0,2,-4,1,0,33,33,0,18083,640,360,1,289.328,0,delta
433307764,304207624,433307762,433307767,433307763,433307763,0,2,0,1,-4,1,0,32,33,-1,11038,640,360,1,176.608,0,delta
433307798,304210684,433307796,433307802,433307798,433307798,0,3,0,2,-4,1,0,35,34,1,11560,640,360,1,184.96,0,delta
433307831,304213654,433307829,433307834,433307830,433307830,0,2,0,1,-4,1,0,32,33,-1,9572,640,360,1,153.152,0,delta
433307866,304216624,433307863,433307868,433307865,433307865,0,3,0,2,-3,1,0,35,34,1,16231,640,360,1,259.696,0,delta
433307897,304219684,433307895,433307901,433307897,433307897,0,2,0,2,-4,1,0,32,32,0,11733,640,360,1,187.728,0,delta
433307932,304222654,433307930,433307935,433307931,433307931,0,3,0,1,-4,1,0,34,35,-1,11804,640,360,1,188.864,0,delta
433307964,304225624,433307962,433307967,433307964,433307964,0,2,1,2,-3,1,0,33,32,1,10882,640,360,1,174.112,0,delta
433307998,304228684,433307996,433308002,433307998,433307998,0,3,0,2,-4,1,0,34,34,0,16076,640,360,1,257.216,0,delta
433308030,304231654,433308028,433308033,433308030,433308030,0,1,0,2,-3,1,0,32,32,0,11349,640,360,1,181.584,0,delta
433308064,304234714,433308062,433308068,433308064,433308064,0,2,0,2,-4,1,0,34,34,0,11398,640,360,1,182.368,0,delta
433308097,304237684,433308095,433308101,433308097,433308097,0,2,1,2,-4,0,0,33,33,0,10401,640,360,1,166.416,0,delta
433308132,304240654,433308129,433308134,433308131,433308131,0,2,0,2,-3,1,0,34,34,0,17234,640,360,1,275.744,0,delta
433308164,304243714,433308162,433308167,433308164,433308164,0,1,0,2,-3,1,0,33,33,0,11193,640,360,1,179.088,0,delta
433308198,304246684,433308196,433308201,433308197,433308197,0,2,0,1,-4,1,0,33,34,-1,12601,640,360,1,201.616,0,delta
433308231,304249654,433308229,433308234,433308230,433308230,0,2,0,1,-4,1,0,33,33,0,11194,640,360,1,179.104,0,delta
433308266,304252624,433308264,433308269,433308265,433308265,0,4,0,1,-4,2,0,35,35,0,17379,640,360,1,278.064,0,delta
433308297,304255684,433308295,433308301,433308297,433308297,0,2,0,2,-4,0,0,32,31,1,11310,640,360,1,180.96,0,delta
433308331,304258654,433308329,433308334,433308330,433308330,0,2,0,1,-4,1,0,33,34,-1,12978,640,360,1,207.648,0,delta
433308366,304261714,433308364,433308369,433308365,433308365,0,3,0,1,-4,1,0,35,35,0,9783,640,360,1,156.528,0,delta
433308400,304264594,433308397,433308402,433308399,433308399,0,4,0,2,-3,1,0,34,33,1,16914,640,360,1,270.624,0,delta
433308431,304267654,433308429,433308435,433308431,433308431,0,3,0,2,-4,0,0,32,32,0,11160,640,360,1,178.56,0,delta
433308465,304270624,433308463,433308468,433308465,433308465,0,3,0,2,-3,1,0,34,34,0,13317,640,360,1,213.072,0,delta
433308497,304273684,433308495,433308501,433308497,433308497,0,2,0,2,-4,1,0,32,32,0,8158,640,360,1,130.528,0,delta
433308532,304276654,433308530,433308535,433308532,433308532,0,3,0,2,-3,1,0,35,35,0,16088,640,360,1,257.408,0,delta
433308563,304279624,433308561,433308566,433308563,433308563,0,1,0,2,-3,1,0,31,31,0,9246,640,360,1,147.936,0,delta
433308598,304282684,433308596,433308602,433308597,433308598,0,3,0,2,-4,0,1,35,35,0,10159,640,360,1,54.1813,0,delta
433308630,304285654,433308629,433308634,433308630,433308630,0,2,0,1,-4,1,0,32,33,-1,7277,640,360,1,116.432,0,delta
433308664,304288624,433308662,433308668,433308664,433308664,0,3,0,2,-4,1,0,34,33,1,13035,640,360,1,208.56,0,delta
433308697,304291594,433308695,433308700,433308696,433308696,0,2,0,1,-4,1,0,32,33,-1,7709,640,360,1,123.344,0,delta
433308731,304294654,433308729,433308734,433308730,433308730,0,2,0,1,-4,1,0,34,34,0,8174,640,360,1,130.784,0,delta
433308763,304297714,433308762,433308768,433308763,433308763,0,2,0,1,-5,1,0,33,33,0,6708,640,360,1,107.328,0,delta
433308798,304300684,433308796,433308801,433308798,433308798,0,2,0,2,-3,0,0,35,34,1,9513,640,360,1,152.208,0,delta
433308830,304303654,433308829,433308834,433308830,433308830,0,2,0,1,-4,1,0,32,33,-1,6617,640,360,1,105.872,0,delta
433308865,304306714,433308863,433308869,433308865,433308865,0,3,0,2,-4,0,0,35,34,1,7599,640,360,1,121.584,0,delta
433308898,304309684,433308896,433308901,433308897,433308897,0,2,0,1,-4,0,0,32,33,-1,5486,640,360,1,87.776,0,delta
433308931,304312654,433308929,433308935,433308930,433308930,0,3,0,1,-5,1,0,33,33,0,9222,640,360,1,147.552,0,delta
433308963,304315624,433308962,433308967,433308963,433308963,0,2,0,1,-4,1,0,33,33,0,8577,640,360,1,137.232,0,delta
433308997,304318684,433308996,433309001,433308997,433308997,0,2,0,1,-4,1,0,34,34,0,8849,640,360,1,141.584,0,delta
433309029,304321654,433309028,433309034,433309029,433309029,0,2,0,1,-5,1,0,32,32,0,7100,640,360,1,113.6,0,delta
433309064,304324624,433309062,433309067,433309064,433309064,0,2,0,2,-3,0,0,35,34,1,10250,640,360,1,164,0,delta
433309096,304327684,433309095,433309101,433309096,433309096,0,2,0,1,-5,1,0,32,33,-1,7465,640,360,1,119.44,0,delta
433309130,304330654,433309129,433309134,433309130,433309130,0,2,0,1,-4,1,0,34,34,0,9622,640,360,1,153.952,0,delta
433309163,304333624,433309162,433309167,433309163,433309163,0,2,0,1,-4,1,0,33,33,0,7917,640,360,1,126.672,0,delta
433309204,304336684,433309201,433309206,433309202,433309202,0,7,0,1,-4,2,0,39,39,0,14106,960,540,1,225.696,1,key
433309232,304339654,433309230,433309236,433309231,433309231,0,4,0,1,-5,1,0,29,29,0,8153,960,540,1,130.448,0,delta
433309265,304342624,433309262,433309268,433309264,433309264,0,3,0,2,-4,1,0,33,32,1,11307,960,540,1,180.912,0,delta
433309298,304345684,433309296,433309302,433309297,433309297,0,3,0,1,-5,1,0,33,34,-1,8229,960,540,1,131.664,0,delta
433309331,304348654,433309329,433309335,433309330,433309330,0,3,0,1,-5,1,0,33,33,0,2982,960,540,1,47.712,0,delta
433309365,304351714,433309363,433309369,433309365,433309365,0,3,0,2,-4,1,0,35,34,1,12164,960,540,1,194.624,0,delta
433309399,304354684,433309396,433309402,433309398,433309398,0,3,0,2,-4,1,0,33,33,0,11469,960,540,1,183.504,0,delta
433309431,304357654,433309429,433309435,433309430,433309430,0,3,0,1,-5,1,0,32,33,-1,8937,960,540,1,142.992,0,delta
433309466,304360624,433309463,433309469,433309465,433309465,0,4,0,2,-4,1,0,35,34,1,13585,960,540,1,217.36,0,delta
433309497,304363594,433309495,433309501,433309497,433309497,0,3,0,2,-4,1,0,32,32,0,10767,960,540,1,172.272,0,delta
433309532,304366654,433309530,433309535,433309531,433309531,0,3,0,1,-4,2,0,34,35,-1,11900,960,540,1,190.4,0,delta
433309564,304369714,433309562,433309568,433309564,433309564,0,2,0,2,-4,1,0,33,32,1,11709,960,540,1,187.344,0,delta
433309599,304372684,433309596,433309602,433309598,433309598,0,3,0,2,-4,1,0,34,34,0,17866,960,540,1,285.856,0,delta
433309631,304375654,433309628,433309634,433309630,433309630,0,2,0,2,-4,1,0,32,32,0,14821,960,540,1,237.136,0,delta
433309665,304378624,433309662,433309668,433309664,433309664,0,3,1,2,-4,1,0,34,34,0,15285,960,540,1,244.56,0,delta
433309698,304381684,433309696,433309702,433309697,433309697,0,3,0,1,-5,1,0,33,34,-1,5732,960,540,1,91.712,0,delta
433309732,304384654,433309730,433309735,433309732,433309732,0,3,0,2,-3,1,0,35,34,1,15206,960,540,1,243.296,0,delta
433309763,304387624,433309761,433309766,433309763,433309763,0,1,0,2,-3,1,0,31,31,0,8246,960,540,1,131.936,0,delta
433309798,304390684,433309797,433309802,433309798,433309798,0,3,0,1,-4,1,0,35,36,-1,8865,960,540,1,141.84,0,delta
433309830,304393654,433309829,433309834,433309830,433309830,0,2,1,1,-4,1,0,32,32,0,8910,960,540,1,142.56,0,delta
433309865,304396624,433309864,433309869,433309864,433309864,0,4,0,0,-5,2,0,34,35,-1,14429,960,540,1,230.864,0,delta
433309897,304399684,433309896,433309901,433309896,433309896,0,2,0,0,-5,2,0,32,32,0,10359,960,540,1,165.744,0,delta
433309930,304402654,433309928,433309934,433309930,433309930,0,2,0,2,-4,0,0,34,32,2,4594,960,540,1,73.504,0,delta
433309964,304405624,433309961,433309967,433309963,433309963,0,2,0,2,-4,1,0,33,33,0,13830,960,540,1,221.28,0,delta
433309999,304408684,433309996,433310002,433309998,433309998,0,3,0,2,-4,1,0,35,35,0,14535,960,540,1,232.56,0,delta
433310031,304411654,433310029,433310035,433310030,433310030,0,3,0,1,-5,1,0,32,33,-1,13091,960,540,1,209.456,0,delta
433310064,304414624,433310062,433310068,433310064,433310064,0,3,0,2,-4,1,0,34,33,1,10282,960,540,1,164.512,0,delta
433310098,304417594,433310095,433310100,433310097,433310097,0,2,0,2,-3,1,0,33,33,0,12604,960,540,1,201.664,0,delta
433310132,304420654,433310129,433310135,433310131,433310131,0,3,0,2,-4,1,0,34,34,0,16279,960,540,1,260.464,0,delta
433310165,304423714,433310162,433310168,433310164,433310164,0,2,0,2,-4,1,0,33,33,0,11302,960,540,1,180.832,0,delta
433310199,304426684,433310197,433310203,433310198,433310198,0,4,0,1,-5,1,0,34,35,-1,10596,960,540,1,169.536,0,delta
433310232,304429744,433310229,433310235,433310231,433310231,0,2,0,2,-4,1,0,33,32,1,12389,960,540,1,198.224,0,delta
433310266,304432714,433310264,433310270,433310265,433310265,0,4,0,1,-5,2,0,34,35,-1,19284,960,540,1,308.544,0,delta
433310298,304435684,433310296,433310302,433310297,433310298,0,3,0,2,-4,1,1,33,32,1,11289,960,540,1,60.208,0,delta
433310333,304438654,433310330,433310335,433310332,433310332,0,3,0,2,-3,1,0,34,34,0,12868,960,540,1,205.888,0,delta
433310365,304441714,433310363,433310369,433310365,433310365,0,3,0,2,-4,1,0,33,33,0,15719,960,540,1,251.504,0,delta
433310400,304444684,433310397,433310403,433310399,433310399,0,4,0,2,-4,2,0,34,34,0,20041,960,540,1,320.656,0,delta
433310432,304447654,433310429,433310434,433310431,433310431,0,2,0,2,-3,1,0,32,32,0,13419,960,540,1,214.704,0,delta
433310466,304450714,433310464,433310470,433310465,433310465,0,4,0,1,-5,2,0,34,35,-1,17912,960,540,1,286.592,0,delta
433310499,304453684,433310496,433310502,433310498,433310498,0,3,0,2,-4,2,0,33,32,1,14888,960,540,1,238.208,0,delta
433310533,304456654,433310531,433310535,433310532,433310532,0,3,0,1,-3,2,0,34,35,-1,21476,960,540,1,343.616,0,delta
433310566,304459714,433310564,433310569,433310564,433310565,0,3,0,1,-4,1,1,33,33,0,17716,960,540,1,94.4853,0,delta
433310600,304462684,433310598,433310603,433310599,433310599,0,4,0,1,-4,1,0,34,34,0,21183,960,540,1,338.928,0,delta
433310632,304465654,433310631,433310636,433310631,433310631,0,4,0,0,-5,2,0,32,33,-1,18488,960,540,1,295.808,0,delta
433310666,304468714,433310665,433310670,433310665,433310665,0,4,0,0,-5,1,0,34,34,0,23092,960,540,1,369.472,0,delta
433310699,304471684,433310696,433310702,433310698,433310698,0,3,0,2,-4,1,0,33,31,2,17409,960,540,1,278.544,0,delta
433310733,304474744,433310730,433310736,433310732,433310732,0,3,0,2,-4,2,0,34,34,0,22380,960,540,1,358.08,0,delta
433310765,304477714,433310763,433310769,433310765,433310765,0,3,0,2,-4,1,0,33,33,0,19240,960,540,1,307.84,0,delta
433310799,304480684,433310797,433310803,433310799,433310799,0,4,1,2,-4,1,0,34,34,0,19761,960,540,1,316.176,0,delta
433310832,304483654,433310829,433310834,433310831,433310831,0,2,0,2,-3,1,0,32,32,0,17159,960,540,1,274.544,0,delta
433310865,304486714,433310863,433310869,433310865,433310865,0,3,0,2,-4,1,0,34,34,0,19176,960,540,1,306.816,0,delta
433310898,304489684,433310896,433310902,433310898,433310898,0,3,0,2,-4,1,0,33,33,0,15568,960,540,1,249.088,0,delta
433310933,304492654,433310930,433310935,433310932,433310932,0,3,0,2,-3,1,0,34,34,0,18112,960,540,1,289.792,0,delta
433310965,304495714,433310964,433310969,433310964,433310964,0,3,0,0,-5,1,0,32,34,-2,14297,960,540,1,228.752,0,delta
433310999,304498684,433310998,433311002,433310999,433310999,0,3,0,1,-3,1,0,35,34,1,16353,960,540,1,261.648,0,delta
433311031,304501654,433311029,433311035,433311030,433311030,0,3,0,1,-5,1,0,31,31,0,13376,960,540,1,214.016,0,delta
433311066,304504714,433311064,433311070,433311065,433311065,0,4,0,1,-5,1,0,35,35,0,16282,960,540,1,260.512,0,delta
433311106,304507954,433311103,433311108,433311105,433311105,0,6,0,2,-3,1,0,40,39,1,13099,960,540,1,209.584,0,delta
433311133,304510744,433311130,433311136,433311132,433311132,0,3,0,2,-4,1,0,27,27,0,15698,960,540,1,251.168,0,delta
433311165,304513624,433311162,433311167,433311164,433311164,0,2,0,2,-3,1,0,32,32,0,13110,960,540,1,209.76,0,delta
