timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,min_playout_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,sender_period_bitrate,sender_overall_bitrate,decoder_implementation,period_packets_received,period_packets_lost,loss_ratio,period_packets_discarded,period_fec_packets_received,period_fec_packets_discarded,period_packets_repaired,period_fec_bytes_recv,period_fec_bytes_sent,fec_byte_ratio,period_retx_pkts_recv,period_retx_bytes_recv,period_retx_pkts_sent,period_retx_bytes_sent,retransmission_ratio,period_freeze_count,period_freeze_duration_ms,freeze_time_ratio
432336234,149,0,149,30,121.504,0,640,360,132.627,1431324,4.79284e+06,2.24521e+06,5.9486e+06,2.34709e+06,dav1d,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432336434,155,0,155,30,122.05,0,640,360,140.683,1570425,5.56404e+06,2.37045e+06,4.78548e+06,2.45297e+06,dav1d,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432336634,161,0,161,30,122.559,0,640,360,148.444,1725902,6.21908e+06,2.5104e+06,6.3252e+06,2.61411e+06,dav1d,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432336835,167,0,167,30,123.522,0,640,360,157.312,1897037,6.81134e+06,2.66204e+06,6.18814e+06,2.75758e+06,dav1d,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432337035,173,0,173,30,124.639,0,640,360,165.598,2078109,7.24288e+06,2.8173e+06,5.6988e+06,2.87055e+06,dav1d,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432337235,179,0,179,30,125.439,0,960,540,174.814,2257623,7.18056e+06,2.96033e+06,8.38948e+06,3.07469e+06,dav1d,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432337436,185,0,185,30,157.811,0,960,540,193.066,2658485,1.59547e+07,3.37478e+06,3.88287e+06,3.10366e+06,dav1d,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432337636,191,0,191,30,179.259,0,960,540,210.617,2986616,1.31252e+07,3.6747e+06,1.71362e+07,3.58687e+06,dav1d,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432337836,197,0,197,30,180.48,0,960,540,226.042,3247484,1.04347e+07,3.87644e+06,1.53018e+07,3.97685e+06,dav1d,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432338036,203,0,203,29,181.527,0,960,540,242.467,3538079,1.16238e+07,4.10093e+06,1.04347e+07,4.1849e+06,dav1d,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432338237,209,0,209,30,182.533,0,960,540,259.855,3833038,1.17397e+07,4.31709e+06,1.1566e+07,4.41639e+06,dav1d,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432338437,215,0,215,30,184.116,0,960,540,276.554,4131184,1.19258e+07,4.52547e+06,1.17984e+07,4.63978e+06,dav1d,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432338637,221,0,221,30,185.462,0,960,540,293.598,4499563,1.47352e+07,4.79761e+06,1.17857e+07,4.84968e+06,dav1d,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432338838,227,0,227,30,186.37,0,960,540,310.115,4774557,1.0945e+07,4.958e+06,1.06024e+07,5.01462e+06,dav1d,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432339038,233,0,233,30,187.411,0,960,540,326.094,5106900,1.32937e+07,5.16893e+06,1.42386e+07,5.27049e+06,dav1d,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432339238,239,0,239,30,208.744,0,1280,720,346.15,5452272,1.38149e+07,5.3823e+06,1.24094e+07,5.46317e+06,dav1d,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432339438,245,0,245,30,257.999,0,1280,720,369.124,5893632,1.76544e+07,5.67787e+06,1.56803e+07,5.73169e+06,dav1d,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432339639,251,0,251,30,309.075,0,1280,720,391.808,6327888,1.72838e+07,5.95216e+06,1.75666e+07,6.03624e+06,dav1d,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432339839,257,0,257,30,329.792,0,1280,720,408.879,6667754,1.35946e+07,6.12775e+06,1.73702e+07,6.3192e+06,dav1d,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432340039,263,0,263,30,330.68,0,1280,720,423.036,6961608,1.17542e+07,6.25411e+06,1.35946e+07,6.49641e+06,dav1d,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432340239,269,0,269,30,331.588,0,1280,720,438.639,7190339,9.14924e+06,6.31771e+06,1.04677e+07,6.59084e+06,dav1d,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432340440,275,0,275,30,372.529,0,1280,720,457.869,7591153,1.59528e+07,6.52581e+06,1.03838e+07,6.67937e+06,dav1d,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432340640,281,0,281,30,413.46,0,1280,720,478.441,8005874,1.65888e+07,6.73753e+06,1.60326e+07,6.89165e+06,dav1d,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432340840,287,0,287,30,445.784,0,1280,720,498.363,8406870,1.60398e+07,6.92921e+06,1.65888e+07,7.10686e+06,dav1d,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432341040,293,0,293,29,446.639,0,1280,720,512.71,8630732,8.95448e+06,6.9701e+06,1.60398e+07,7.3008e+06,dav1d,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432341241,299,0,299,30,457.295,0,1920,1080,532.484,8984024,1.40614e+07,7.11113e+06,8.90993e+06,7.33516e+06,dav1d,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432341441,305,0,305,30,489.063,0,1920,1080,554.954,9360086,1.50425e+07,7.26503e+06,1.41317e+07,7.47656e+06,dav1d,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432341641,311,0,311,30,510.228,0,1920,1080,575.685,9735134,1.50019e+07,7.4123e+06,1.50425e+07,7.63076e+06,dav1d,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432341842,317,0,317,30,572.698,0,1920,1080,603.46,10240897,2.01299e+07,7.65103e+06,1.49273e+07,7.77722e+06,dav1d,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432342042,323,0,323,30,687.895,0,1920,1080,639.12,11076195,3.34119e+07,8.12336e+06,2.02305e+07,8.02107e+06,dav1d,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432342242,329,0,329,30,738.894,0,1920,1080,663.71,11607715,2.12608e+07,8.3599e+06,3.34119e+07,8.5087e+06,dav1d,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432342442,335,0,335,30,759.624,0,1920,1080,680.997,11978882,1.48467e+07,8.47462e+06,2.12608e+07,8.74898e+06,dav1d,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432342643,341,0,341,30,780.674,0,1920,1080,699.413,12280388,1.20002e+07,8.5362e+06,1.31635e+07,8.83103e+06,dav1d,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432342843,347,0,347,30,830.97,0,1920,1080,717.731,12715526,1.74055e+07,8.68769e+06,1.36776e+07,8.91903e+06,dav1d,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432343043,353,0,353,30,881.993,0,1920,1080,738.39,13248219,2.13077e+07,8.89963e+06,1.74055e+07,9.07037e+06,dav1d,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432343243,359,0,359,30,990.541,0,1920,1080,772.127,14112590,3.45748e+07,9.3237e+06,2.13077e+07,9.28478e+06,dav1d,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432343444,365,0,365,29,1097.19,0,1920,1080,806.205,14936645,3.27982e+07,9.707e+06,3.44028e+07,9.71941e+06,dav1d,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432343644,371,0,371,30,1150.54,0,1920,1080,828.361,15437744,2.0044e+07,9.87226e+06,3.29622e+07,1.01128e+07,dav1d,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432343844,377,0,377,30,1220.25,0,1920,1080,853.127,16020284,2.33016e+07,1.00836e+07,1.87358e+07,1.02564e+07,dav1d,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432344044,383,0,383,30,1299.97,0,1920,1080,876.213,16681260,2.6439e+07,1.0337e+07,2.46098e+07,1.04913e+07,dav1d,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432344244,389,0,389,30,1359.62,0,1920,1080,898.792,17154977,1.89487e+07,1.04683e+07,2.40096e+07,1.07091e+07,dav1d,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432344444,395,0,395,30,1402.05,0,1920,1080,917.786,17687324,2.12939e+07,1.0631e+07,2.13781e+07,1.08782e+07,dav1d,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432344645,401,0,401,30,1462.8,0,1920,1080,936.857,18098502,1.63653e+07,1.07163e+07,1.87706e+07,1.1002e+07,dav1d,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432344845,407,0,407,30,1522.31,0,1920,1080,955.388,18658061,2.23824e+07,1.08865e+07,1.88766e+07,1.1123e+07,dav1d,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432345045,413,0,413,30,1582.51,0,1920,1080,974.116,19125259,1.86879e+07,1.09986e+07,1.99529e+07,1.12566e+07,dav1d,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432345245,419,0,419,30,1644.18,0,1920,1080,994.657,19563576,1.75327e+07,1.10912e+07,1.86879e+07,1.13674e+07,dav1d,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432345446,425,0,425,30,1703.24,0,1920,1080,1015.14,20122148,2.22317e+07,1.12477e+07,1.90954e+07,1.14814e+07,dav1d,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432345646,431,0,431,30,1762.87,0,1920,1080,1035.55,20679902,2.23102e+07,1.14002e+07,2.31141e+07,1.16498e+07,dav1d,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432345846,437,0,437,30,1833.67,0,1920,1080,1060.2,21422047,2.96858e+07,1.16487e+07,2.22634e+07,1.18012e+07,dav1d,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432346046,443,0,443,30,1892.74,0,1920,1080,1082.27,21955684,2.13455e+07,1.17788e+07,2.73031e+07,1.20193e+07,dav1d,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432346246,449,0,449,30,1953.32,0,1920,1080,1104.42,22486061,2.12151e+07,1.19037e+07,2.37749e+07,1.21824e+07,dav1d,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432346446,455,0,455,30,2013.04,0,1920,1080,1127.37,23064818,2.31503e+07,1.20506e+07,2.12151e+07,1.2306e+07,dav1d,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432346647,461,0,461,30,2073.9,0,1920,1080,1150.57,23560516,1.97293e+07,1.21501e+07,2.06178e+07,1.24187e+07,dav1d,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432346847,468,0,468,31,2113.99,0,1920,1080,1169.72,23965651,1.62054e+07,1.22017e+07,1.98279e+07,1.25174e+07,dav1d,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432347047,473,0,473,30,2125.4,0,1920,1080,1182.88,24310430,1.37912e+07,1.22217e+07,1.86348e+07,1.25978e+07,dav1d,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432347247,479,0,479,30,2156.94,0,1920,1080,1200.33,24670425,1.43998e+07,1.22487e+07,1.13617e+07,1.25817e+07,dav1d,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432347447,486,0,486,31,2177.49,0,1920,1080,1216.06,24848283,7.11432e+06,1.21858e+07,1.43998e+07,1.2605e+07,dav1d,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432347647,492,0,492,31,2177.76,0,1920,1080,1225.44,24918897,2.82456e+06,1.20724e+07,9.54376e+06,1.25663e+07,dav1d,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432347848,498,0,498,30,2178.22,0,1920,1080,1237.82,25047675,5.12549e+06,1.19888e+07,2.50683e+06,1.24401e+07,dav1d,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432348048,504,0,504,31,2188.86,0,1920,1080,1250.71,25219810,6.8854e+06,1.19285e+07,3.56108e+06,1.23306e+07,dav1d,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432348248,509,0,509,30,2210.29,0,1920,1080,1265.22,25533360,1.2542e+07,1.19357e+07,7.76624e+06,1.2275e+07,dav1d,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432348448,516,0,516,30,2241.56,0,1920,1080,1284.6,25892046,1.43474e+07,1.19635e+07,1.1127e+07,1.22612e+07,dav1d,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432348649,521,0,521,29,2251.95,0,1920,1080,1299.44,26254593,1.44297e+07,1.19918e+07,1.47437e+07,1.22909e+07,dav1d,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432348849,527,0,527,29,2293.17,0,1920,1080,1316,26636868,1.5291e+07,1.20291e+07,1.64613e+07,1.23399e+07,dav1d,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432349049,533,0,533,29,2353.32,0,1920,1080,1333.11,27065720,1.71541e+07,1.20863e+07,1.5291e+07,1.23741e+07,dav1d,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432349249,540,0,540,31,2411.42,0,1920,1080,1353.12,27528437,1.85087e+07,1.21572e+07,1.71541e+07,1.2429e+07,dav1d,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432349449,545,0,545,29,2454.03,0,1920,1080,1367.32,27924027,1.58236e+07,1.21972e+07,1.62378e+07,1.24722e+07,dav1d,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432349650,551,0,551,30,2514.89,0,1920,1080,1386.2,28435113,2.03417e+07,1.22856e+07,1.55871e+07,1.25074e+07,dav1d,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432349850,558,0,558,31,2536.02,0,1920,1080,1401.66,28703201,1.07235e+07,1.22689e+07,2.04434e+07,1.25954e+07,dav1d,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432350050,564,0,564,31,2536.69,0,1920,1080,1414.81,28910838,8.30548e+06,1.2227e+07,1.3153e+07,1.26016e+07,dav1d,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432350250,570,0,570,30,2537.24,0,1920,1080,1429.43,29114770,8.15728e+06,1.21845e+07,6.96356e+06,1.25403e+07,dav1d,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432350450,575,0,575,30,2547.34,0,1920,1080,1441.73,29369006,1.01694e+07,1.21636e+07,7.99068e+06,1.24915e+07,dav1d,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432350651,581,0,581,30,2609.49,0,1920,1080,1467.53,29906042,2.13746e+07,1.22585e+07,9.20251e+06,1.24564e+07,dav1d,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432350851,587,0,587,29,2680.54,0,1920,1080,1496.84,30504936,2.39558e+07,1.23771e+07,2.39109e+07,1.25768e+07,dav1d,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432351051,593,0,593,29,2741.16,0,1920,1080,1519.6,31002774,1.99135e+07,1.24528e+07,2.15263e+07,1.26699e+07,dav1d,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432351251,599,0,599,29,2803.63,0,1920,1080,1542.68,31545380,2.17042e+07,1.25448e+07,1.99135e+07,1.27445e+07,dav1d,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432351451,605,0,605,30,2862.88,0,1920,1080,1565.28,32051217,2.02335e+07,1.26205e+07,2.17042e+07,1.28358e+07,dav1d,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432351651,611,0,611,30,2924.31,0,1920,1080,1583.32,32489736,1.75408e+07,1.26684e+07,2.26629e+07,1.2935e+07,dav1d,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432351852,617,0,617,30,2984.5,0,1920,1080,1602.35,32942653,1.80265e+07,1.27204e+07,1.50361e+07,1.29561e+07,dav1d,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432352052,623,0,623,30,3055.47,0,1920,1080,1620.08,33344483,1.60732e+07,1.27525e+07,1.74945e+07,1.30009e+07,dav1d,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432352252,629,0,629,30,3105.93,0,1920,1080,1639.66,33748828,1.61738e+07,1.27849e+07,1.88521e+07,1.30582e+07,dav1d,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432352452,636,0,636,31,3148.56,0,1920,1080,1659.87,34130947,1.52848e+07,1.28083e+07,1.4017e+07,1.30675e+07,dav1d,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432352652,641,0,641,30,3178.73,0,1920,1080,1675.04,34499284,1.47335e+07,1.28262e+07,1.77142e+07,1.31122e+07,dav1d,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432352857,647,0,647,29,3220.21,0,1920,1080,1695.61,34907492,1.59301e+07,1.28555e+07,1.13849e+07,1.30953e+07,dav1d,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432353057,653,0,653,29,3274.41,0,1920,1080,1722.33,35494489,2.34799e+07,1.29524e+07,1.69629e+07,1.31318e+07,dav1d,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432353258,660,0,660,30,3353.6,0,1920,1080,1755.89,36092392,2.37971e+07,1.30509e+07,2.09457e+07,1.3205e+07,dav1d,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432353458,666,0,666,30,3395.46,0,1920,1080,1775.75,36514735,1.68937e+07,1.30854e+07,2.76033e+07,1.33382e+07,dav1d,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432353659,672,0,672,30,3446.54,0,1920,1080,1793.63,36946666,1.71913e+07,1.3122e+07,1.79756e+07,1.33809e+07,dav1d,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432353859,678,0,678,31,3507.94,0,1920,1080,1813.27,37388370,1.76682e+07,1.3162e+07,1.67112e+07,1.34111e+07,dav1d,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432354059,684,0,684,31,3548.47,0,1920,1080,1830.27,37764042,1.50269e+07,1.31783e+07,1.49023e+07,1.34245e+07,dav1d,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432354259,690,0,690,30,3589.38,0,1920,1080,1849.15,38145290,1.52499e+07,1.31962e+07,1.83588e+07,1.34685e+07,dav1d,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432354460,696,0,696,30,3619.97,0,1920,1080,1865.71,38508083,1.44395e+07,1.32069e+07,1.45939e+07,1.34785e+07,dav1d,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432354660,702,0,702,30,3651.72,0,1920,1080,1883.19,38875707,1.4705e+07,1.32197e+07,1.49256e+07,1.34912e+07,dav1d,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432354860,708,0,708,30,3662.13,0,1920,1080,1899.79,39216127,1.36168e+07,1.3223e+07,1.46776e+07,1.35015e+07,dav1d,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432355060,714,0,714,30,3681.93,0,1920,1080,1917.31,39554124,1.35199e+07,1.32255e+07,1.38133e+07,1.35042e+07,dav1d,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432355261,720,0,720,30,3683.26,0,1920,1080,1934.14,39850971,1.18148e+07,1.32137e+07,1.10278e+07,1.34829e+07,dav1d,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432355461,726,0,726,30,3684.08,0,1920,1080,1950.34,40094891,9.7568e+06,1.31853e+07,1.43108e+07,1.34899e+07,dav1d,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432355661,732,0,732,30,3684.6,0,1920,1080,1962.89,40283221,7.5332e+06,1.31392e+07,9.7568e+06,1.34586e+07,dav1d,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432355861,738,0,738,30,3685.64,0,1920,1080,1976.32,40482585,7.97456e+06,1.30975e+07,7.5332e+06,1.34093e+07,dav1d,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432356062,744,0,744,30,3686.33,0,1920,1080,1988.62,40646453,6.52211e+06,1.30444e+07,7.93489e+06,1.33639e+07,dav1d,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432356262,750,0,750,30,3687.07,0,1920,1080,2001.92,40817044,6.82364e+06,1.29949e+07,5.60084e+06,1.33004e+07,dav1d,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432356462,756,0,756,30,3687.97,0,1920,1080,2015.55,41038353,8.85236e+06,1.29622e+07,6.58872e+06,1.32459e+07,dav1d,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432356663,762,0,762,30,3688.98,0,1920,1080,2029.13,41263363,8.95562e+06,1.29307e+07,8.63104e+06,1.32085e+07,dav1d,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432356863,768,0,768,30,3689.82,0,1920,1080,2041.63,41478208,8.5938e+06,1.2897e+07,1.03674e+07,1.31858e+07,dav1d,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
