timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
433142935,377307576,433142933,433142937,433142934,433142934,0,2,0,1,-3,1,0,32,33,-1,11326,480,270,1,181.216,0,delta
433142968,377310636,433142965,433142970,433142967,433142967,0,1,0,2,-3,1,0,33,32,1,7451,480,270,1,119.216,0,delta
433143003,377313696,433143001,433143006,433143002,433143002,0,3,0,1,-4,2,0,35,36,-1,12920,480,270,1,206.72,0,delta
433143035,377316666,433143034,433143038,433143035,433143035,0,2,0,1,-3,1,0,33,33,0,8315,480,270,1,133.04,0,delta
433143069,377319636,433143067,433143071,433143068,433143068,0,2,0,1,-3,1,0,33,33,0,10491,480,270,1,167.856,0,delta
433143102,377322696,433143101,433143105,433143101,433143101,0,2,0,0,-4,1,0,33,34,-1,8314,480,270,1,133.024,0,delta
433143136,377325666,433143135,433143139,433143135,433143135,0,3,0,0,-4,2,0,34,34,0,12498,480,270,1,199.968,0,delta
433143168,377328636,433143167,433143171,433143168,433143168,0,2,1,1,-3,1,0,33,32,1,8980,480,270,1,143.68,0,delta
433143202,377331606,433143200,433143204,433143201,433143201,0,2,0,1,-3,1,0,33,33,0,10968,480,270,1,175.488,0,delta
433143236,377334666,433143235,433143238,433143235,433143235,0,2,0,0,-3,1,0,34,35,-1,8468,480,270,1,135.488,0,delta
433143270,377337636,433143268,433143272,433143269,433143269,0,3,0,1,-3,1,0,34,33,1,14842,480,270,1,237.472,0,delta
433143302,377340606,433143300,433143304,433143301,433143301,0,2,0,1,-3,1,0,32,32,0,9036,480,270,1,144.576,0,delta
433143335,377343576,433143334,433143338,433143334,433143334,0,3,0,0,-4,1,0,33,34,-1,10776,480,270,1,172.416,0,delta
433143369,377346636,433143367,433143371,433143368,433143368,0,2,0,1,-3,1,0,34,33,1,7337,480,270,1,117.392,0,delta
433143403,377349606,433143401,433143405,433143402,433143402,0,3,0,1,-3,2,0,34,34,0,14302,480,270,1,228.832,0,delta
433143435,377352666,433143434,433143438,433143435,433143435,0,2,0,1,-3,1,0,33,33,0,9188,480,270,1,147.008,0,delta
433143469,377355636,433143468,433143472,433143468,433143468,0,3,0,0,-4,1,0,33,34,-1,10262,480,270,1,164.192,0,delta
433143501,377358606,433143500,433143504,433143501,433143501,0,2,0,1,-3,1,0,33,32,1,8334,480,270,1,133.344,0,delta
433143536,377361576,433143534,433143538,433143535,433143535,0,3,0,1,-3,1,0,34,34,0,12409,480,270,1,198.544,0,delta
433143569,377364636,433143567,433143570,433143568,433143568,0,1,0,1,-2,1,0,33,33,0,8122,480,270,1,129.952,0,delta
433143602,377367696,433143600,433143605,433143601,433143601,0,2,0,1,-4,2,0,33,33,0,10309,480,270,1,164.944,0,delta
433143635,377370666,433143633,433143638,433143635,433143635,0,2,0,2,-3,1,0,34,33,1,8531,480,270,1,136.496,0,delta
433143670,377373636,433143667,433143672,433143669,433143669,0,3,0,2,-3,1,0,34,34,0,13139,480,270,1,210.224,0,delta
433143702,377376696,433143699,433143704,433143701,433143701,0,1,0,2,-3,1,0,32,32,0,8545,480,270,1,136.72,0,delta
433143735,377379666,433143734,433143738,433143735,433143735,0,2,0,1,-3,1,0,34,35,-1,10326,480,270,1,165.216,0,delta
433143768,377382636,433143767,433143771,433143767,433143767,0,2,0,0,-4,1,0,32,33,-1,7297,480,270,1,116.752,0,delta
433143803,377385606,433143801,433143805,433143802,433143802,0,3,0,1,-3,1,0,35,34,1,12757,480,270,1,204.112,0,delta
433143835,377388666,433143832,433143837,433143834,433143834,0,1,0,2,-3,1,0,32,31,1,7469,480,270,1,119.504,0,delta
433143868,377391636,433143866,433143871,433143868,433143868,0,2,1,2,-3,1,0,34,34,0,8365,480,270,1,133.84,0,delta
433143901,377394606,433143899,433143904,433143901,433143901,0,2,0,2,-3,1,0,33,33,0,5945,480,270,1,95.12,0,delta
433143935,377397576,433143933,433143938,433143935,433143935,0,3,0,2,-3,1,0,34,34,0,11526,480,270,1,184.416,0,delta
433143968,377400636,433143966,433143971,433143968,433143968,0,2,0,2,-3,1,0,33,33,0,7020,480,270,1,112.32,0,delta
433144002,377403606,433144000,433144004,433144001,433144001,0,2,0,1,-3,2,0,33,34,-1,8786,480,270,1,140.576,0,delta
433144035,377406666,433144032,433144037,433144034,433144034,0,1,0,2,-3,1,0,33,32,1,6692,480,270,1,107.072,0,delta
433144069,377409636,433144066,433144071,433144068,433144068,0,2,0,2,-3,1,0,34,34,0,11363,480,270,1,181.808,0,delta
433144102,377412696,433144100,433144105,433144101,433144101,0,2,0,1,-4,1,0,33,34,-1,7975,480,270,1,127.6,0,delta
433144135,377415666,433144133,433144138,433144135,433144135,0,2,1,2,-3,1,0,34,33,1,8405,480,270,1,134.48,0,delta
433144168,377418636,433144166,433144171,433144168,433144168,0,2,0,2,-3,1,0,33,33,0,7160,480,270,1,114.56,0,delta
433144203,377421606,433144200,433144205,433144202,433144202,0,3,0,2,-3,1,0,34,34,0,12447,480,270,1,199.152,0,delta
433144235,377424666,433144232,433144237,433144234,433144234,0,1,0,2,-3,1,0,32,32,0,8480,480,270,1,135.68,0,delta
433144268,377427636,433144266,433144271,433144267,433144267,0,2,0,1,-4,2,0,33,34,-1,11204,480,270,1,179.264,0,delta
433144302,377430696,433144300,433144305,433144302,433144302,0,2,0,2,-3,1,0,35,34,1,7425,480,270,1,118.8,0,delta
433144337,377433666,433144334,433144339,433144336,433144336,0,3,0,2,-3,1,0,34,34,0,12766,480,270,1,204.256,0,delta
433144368,377436636,433144366,433144371,433144368,433144368,0,2,0,2,-3,1,0,32,32,0,8809,480,270,1,140.944,0,delta
433144402,377439606,433144400,433144405,433144401,433144401,0,3,0,1,-4,2,0,33,34,-1,10447,480,270,1,167.152,0,delta
433144435,377442576,433144432,433144436,433144434,433144434,0,1,0,2,-2,1,0,33,32,1,8808,480,270,1,140.928,0,delta
433144469,377445636,433144466,433144471,433144468,433144468,0,2,0,2,-3,1,0,34,34,0,13197,480,270,1,211.152,0,delta
433144502,377448696,433144500,433144505,433144501,433144501,0,2,0,1,-4,1,0,33,34,-1,9970,480,270,1,159.52,0,delta
433144535,377451666,433144533,433144538,433144535,433144535,0,2,0,2,-3,1,0,34,33,1,9892,480,270,1,158.272,0,delta
433144568,377454636,433144566,433144571,433144568,433144568,0,2,0,2,-3,1,0,33,33,0,10252,480,270,1,164.032,0,delta
433144602,377457606,433144600,433144605,433144602,433144602,0,3,0,2,-3,1,0,34,34,0,11318,480,270,1,181.088,0,delta
433144635,377460576,433144632,433144636,433144634,433144634,0,1,0,2,-2,1,0,32,32,0,11637,480,270,1,186.192,0,delta
433144668,377463546,433144666,433144670,433144667,433144667,0,2,0,1,-3,1,0,33,34,-1,10649,480,270,1,170.384,0,delta
433144702,377466696,433144700,433144705,433144701,433144701,0,2,0,1,-4,1,0,34,34,0,9693,480,270,1,155.088,0,delta
433144736,377469666,433144733,433144738,433144735,433144735,0,2,0,2,-3,2,0,34,33,1,10142,480,270,1,162.272,0,delta
433144768,377472636,433144766,433144771,433144767,433144768,0,2,0,2,-3,1,1,33,33,0,9520,480,270,1,50.7733,0,delta
433144802,377475606,433144799,433144804,433144801,433144801,0,2,0,2,-3,1,0,33,33,0,8594,480,270,1,137.504,0,delta
433144834,377478576,433144832,433144837,433144834,433144834,0,2,0,2,-3,1,0,33,33,0,8495,480,270,1,135.92,0,delta
433144868,377481546,433144866,433144871,433144867,433144867,0,3,0,1,-4,2,0,33,34,-1,9170,480,270,1,146.72,0,delta
433144906,377484606,433144903,433144907,433144905,433144905,0,5,0,2,-2,1,0,38,37,1,22883,640,360,1,366.128,1,key
433144936,377487666,433144933,433144938,433144935,433144935,0,2,0,2,-3,1,0,30,30,0,7401,640,360,1,118.416,0,delta
433144969,377490636,433144967,433144971,433144968,433144968,0,2,0,1,-3,0,0,33,34,-1,11956,640,360,1,191.296,0,delta
433145002,377493606,433145000,433145004,433145001,433145001,0,2,0,1,-3,0,0,33,33,0,8254,640,360,1,132.064,0,delta
433145036,377496666,433145034,433145039,433145036,433145036,0,3,0,2,-3,1,0,35,34,1,21226,640,360,1,339.616,0,delta
433145069,377499726,433145068,433145072,433145069,433145069,0,2,0,1,-3,1,0,33,34,-1,12448,640,360,1,199.168,0,delta
433145103,377502696,433145102,433145105,433145103,433145103,0,2,0,1,-2,1,0,34,34,0,16476,640,360,1,263.616,0,delta
433145136,377505666,433145135,433145139,433145135,433145135,0,3,0,0,-4,1,0,32,33,-1,13216,640,360,1,211.456,0,delta
433145171,377508636,433145169,433145172,433145170,433145170,0,3,0,1,-2,1,0,35,34,1,20649,640,360,1,330.384,0,delta
433145202,377511606,433145201,433145205,433145201,433145201,0,3,0,0,-4,1,0,31,32,-1,14710,640,360,1,235.36,0,delta
433145236,377514666,433145235,433145239,433145236,433145236,0,3,1,1,-3,1,0,35,34,1,18075,640,360,1,289.2,0,delta
433145269,377517636,433145267,433145271,433145269,433145269,0,2,0,2,-2,1,0,33,32,1,13393,640,360,1,214.288,0,delta
433145304,377520696,433145302,433145307,433145303,433145304,0,4,0,2,-3,1,1,35,35,0,24276,640,360,1,129.472,0,delta
433145336,377523576,433145334,433145338,433145335,433145335,0,3,0,1,-3,1,0,31,32,-1,13682,640,360,1,218.912,0,delta
433145370,377526636,433145368,433145373,433145369,433145369,0,4,0,1,-4,2,0,34,34,0,16196,640,360,1,259.136,0,delta
433145403,377529606,433145400,433145404,433145402,433145402,0,2,0,2,-2,1,0,33,32,1,12355,640,360,1,197.68,0,delta
433145436,377532666,433145435,433145439,433145436,433145436,0,3,0,1,-3,1,0,34,35,-1,14382,640,360,1,230.112,0,delta
433145469,377535636,433145468,433145471,433145469,433145469,0,2,0,1,-2,1,0,33,33,0,8286,640,360,1,132.576,0,delta
433145502,377538696,433145501,433145505,433145502,433145502,0,2,0,1,-3,1,0,33,33,0,9947,640,360,1,159.152,0,delta
433145534,377541576,433145533,433145536,433145534,433145534,0,1,0,1,-2,1,0,32,32,0,9297,640,360,1,148.752,0,delta
433145570,377544636,433145568,433145572,433145569,433145569,0,3,0,1,-3,1,0,35,35,0,16776,640,360,1,268.416,0,delta
433145602,377547606,433145600,433145604,433145601,433145601,0,2,0,1,-3,1,0,32,32,0,11690,640,360,1,187.04,0,delta
433145636,377550666,433145633,433145638,433145635,433145635,0,2,0,2,-3,1,0,34,33,1,11783,640,360,1,188.528,0,delta
433145668,377553636,433145666,433145670,433145668,433145668,0,1,0,2,-2,1,0,33,33,0,10905,640,360,1,174.48,0,delta
433145703,377556696,433145701,433145706,433145703,433145703,0,3,0,2,-3,1,0,35,35,0,18728,640,360,1,299.648,0,delta
433145735,377559576,433145733,433145737,433145734,433145734,0,2,0,1,-3,1,0,31,32,-1,12329,640,360,1,197.264,0,delta
433145769,377562636,433145767,433145771,433145769,433145769,0,2,0,2,-2,1,0,35,34,1,14746,640,360,1,235.936,0,delta
433145802,377565696,433145800,433145805,433145802,433145802,0,2,0,2,-3,1,0,33,33,0,12415,640,360,1,198.64,0,delta
433145837,377568666,433145835,433145839,433145837,433145837,0,3,1,2,-2,1,0,35,35,0,21679,640,360,1,346.864,0,delta
433145868,377571636,433145866,433145871,433145868,433145868,0,2,0,2,-3,1,0,31,31,0,11930,640,360,1,190.88,0,delta
433145902,377574606,433145900,433145904,433145902,433145902,0,2,0,2,-2,1,0,34,34,0,15105,640,360,1,241.68,0,delta
433145935,377577666,433145933,433145938,433145935,433145935,0,2,0,2,-3,1,0,33,33,0,11066,640,360,1,177.056,0,delta
433145970,377580636,433145967,433145971,433145969,433145969,0,2,0,2,-2,1,0,34,34,0,19206,640,360,1,307.296,0,delta
433146002,377583696,433146000,433146005,433146002,433146002,0,2,1,2,-3,1,0,33,33,0,12178,640,360,1,194.848,0,delta
433146036,377586666,433146034,433146039,433146035,433146035,0,3,0,1,-4,1,0,33,34,-1,13013,640,360,1,208.208,0,delta
433146068,377589636,433146066,433146070,433146068,433146068,0,1,0,2,-2,1,0,33,32,1,10170,640,360,1,162.72,0,delta
433146104,377592696,433146101,433146106,433146103,433146103,0,3,0,2,-3,1,0,35,35,0,19958,640,360,1,319.328,0,delta
433146135,377595576,433146132,433146136,433146134,433146134,0,1,0,2,-2,1,0,31,31,0,14117,640,360,1,225.872,0,delta
433146168,377598636,433146166,433146171,433146168,433146168,0,2,0,2,-3,1,0,34,34,0,15482,640,360,1,247.712,0,delta
433146202,377601696,433146200,433146205,433146202,433146202,0,2,0,2,-3,0,0,34,34,0,12431,640,360,1,198.896,0,delta
433146237,377604666,433146234,433146238,433146236,433146236,0,2,0,2,-2,1,0,34,34,0,18692,640,360,1,299.072,0,delta
433146267,377607546,433146265,433146269,433146267,433146267,0,1,0,2,-2,1,0,31,31,0,11263,640,360,1,180.208,0,delta
433146303,377610696,433146301,433146306,433146302,433146302,0,3,0,1,-4,1,0,35,36,-1,13198,640,360,1,211.168,0,delta
433146335,377613576,433146332,433146336,433146334,433146334,0,1,0,2,-2,1,0,32,31,1,10413,640,360,1,166.608,0,delta
433146369,377616636,433146367,433146372,433146369,433146369,0,3,0,2,-3,1,0,35,35,0,18334,640,360,1,293.344,0,delta
433146401,377619606,433146399,433146403,433146401,433146401,0,1,0,2,-2,1,0,32,32,0,10500,640,360,1,168,0,delta
433146435,377622576,433146433,433146437,433146435,433146435,0,2,1,2,-2,1,0,34,34,0,12529,640,360,1,200.464,0,delta
433146468,377625636,433146466,433146470,433146468,433146468,0,1,0,2,-2,1,0,33,33,0,10008,640,360,1,160.128,0,delta
433146504,377628696,433146501,433146506,433146503,433146503,0,3,0,2,-3,1,0,35,35,0,18919,640,360,1,302.704,0,delta
433146535,377631576,433146532,433146536,433146534,433146534,0,1,0,2,-2,1,0,31,31,0,10548,640,360,1,168.768,0,delta
433146569,377634546,433146566,433146570,433146568,433146568,0,2,0,2,-2,1,0,34,34,0,13226,640,360,1,211.616,0,delta
433146601,377637606,433146599,433146604,433146601,433146601,0,2,0,2,-3,1,0,33,33,0,10021,640,360,1,160.336,0,delta
433146636,377640576,433146633,433146637,433146635,433146635,0,2,0,2,-2,1,0,34,34,0,18165,640,360,1,290.64,0,delta
433146668,377643636,433146666,433146671,433146668,433146668,0,2,0,2,-3,0,0,33,33,0,10529,640,360,1,168.464,0,delta
433146702,377646606,433146700,433146704,433146701,433146701,0,2,0,1,-3,0,0,33,34,-1,13182,640,360,1,210.912,0,delta
433146735,377649576,433146733,433146737,433146734,433146734,0,2,0,1,-3,1,0,33,33,0,8439,640,360,1,135.024,0,delta
433146769,377652636,433146767,433146772,433146769,433146769,0,3,0,2,-3,1,0,35,34,1,16559,640,360,1,264.944,0,delta
433146802,377655696,433146800,433146805,433146801,433146801,0,2,0,1,-4,1,0,32,33,-1,8883,640,360,1,142.128,0,delta
433146836,377658666,433146834,433146838,433146836,433146836,0,2,0,2,-2,1,0,35,34,1,10532,640,360,1,168.512,0,delta
433146868,377661636,433146866,433146871,433146868,433146868,0,2,0,2,-3,1,0,32,32,0,7834,640,360,1,125.344,0,delta
433146909,377664606,433146906,433146910,433146908,433146908,0,8,0,2,-2,2,0,40,40,0,19256,960,540,1,308.096,1,key
433146937,377667666,433146934,433146939,433146936,433146936,0,3,0,2,-3,2,0,28,28,0,8731,960,540,1,139.696,0,delta
433146971,377670636,433146968,433146973,433146970,433146970,0,4,0,2,-3,1,0,34,34,0,14105,960,540,1,225.68,0,delta
433147004,377673606,433147001,433147006,433147003,433147003,0,4,0,2,-3,1,0,33,33,0,10380,960,540,1,166.08,0,delta
433147036,377676666,433147034,433147039,433147036,433147036,0,3,0,2,-3,1,0,33,33,0,3418,960,540,1,54.688,0,delta
433147070,377679636,433147067,433147072,433147069,433147069,0,3,0,2,-3,1,0,33,33,0,13581,960,540,1,217.296,0,delta
433147103,377682606,433147101,433147106,433147103,433147103,0,4,1,2,-3,1,0,34,34,0,12651,960,540,1,202.416,0,delta
433147135,377685576,433147133,433147138,433147135,433147135,0,3,0,2,-3,1,0,32,32,0,9218,960,540,1,147.488,0,delta
433147171,377688636,433147168,433147172,433147170,433147170,0,3,0,2,-2,1,0,35,35,0,12664,960,540,1,202.624,0,delta
433147203,377691696,433147200,433147205,433147202,433147202,0,2,0,2,-3,1,0,32,32,0,11267,960,540,1,180.272,0,delta
433147237,377694666,433147235,433147240,433147236,433147236,0,4,0,1,-4,2,0,34,35,-1,14721,960,540,1,235.536,0,delta
433147269,377697636,433147267,433147272,433147268,433147269,0,3,0,2,-3,1,1,33,32,1,12538,960,540,1,66.8693,0,delta
433147304,377700696,433147301,433147306,433147303,433147303,0,3,0,2,-3,1,0,34,34,0,15275,960,540,1,244.4,0,delta
433147342,377703666,433147336,433147341,433147339,433147339,0,5,0,3,-2,4,0,36,35,1,11812,960,540,1,188.992,0,delta
433147372,377706726,433147369,433147374,433147371,433147371,0,4,0,2,-3,1,0,32,33,-1,14605,960,540,1,233.68,0,delta
433147409,377709876,433147406,433147411,433147408,433147408,0,6,0,2,-3,2,0,37,37,0,9658,960,540,1,154.528,0,delta
433147441,377712756,433147438,433147443,433147440,433147440,0,6,0,2,-3,2,0,32,32,0,11638,960,540,1,186.208,0,delta
433147470,377715636,433147467,433147472,433147469,433147469,0,3,0,2,-3,1,0,29,29,0,7452,960,540,1,119.232,0,delta
433147503,377718606,433147501,433147506,433147503,433147503,0,4,0,2,-3,1,0,34,34,0,8030,960,540,1,128.48,0,delta
433147536,377721576,433147534,433147539,433147535,433147535,0,4,0,1,-4,1,0,32,33,-1,7634,960,540,1,122.144,0,delta
433147571,377724636,433147569,433147574,433147570,433147570,0,5,0,1,-4,1,0,35,35,0,9248,960,540,1,147.968,0,delta
433147603,377727606,433147600,433147604,433147602,433147602,0,2,0,2,-2,1,0,32,31,1,7289,960,540,1,116.624,0,delta
433147636,377730666,433147634,433147639,433147636,433147636,0,3,0,2,-3,1,0,34,34,0,6872,960,540,1,109.952,0,delta
433147669,377733636,433147667,433147672,433147668,433147669,0,3,0,2,-3,1,1,33,33,0,8654,960,540,1,46.1547,0,delta
433147705,377736696,433147702,433147707,433147704,433147704,0,4,0,2,-3,1,0,35,35,0,13694,960,540,1,219.104,0,delta
433147737,377739666,433147734,433147739,433147736,433147736,0,3,0,2,-3,1,0,32,32,0,10724,960,540,1,171.584,0,delta
433147770,377742636,433147768,433147773,433147769,433147769,0,4,0,1,-4,1,0,33,34,-1,8422,960,540,1,134.752,0,delta
433147803,377745606,433147801,433147806,433147803,433147803,0,4,0,2,-3,1,0,34,33,1,11116,960,540,1,177.856,0,delta
433147837,377748666,433147835,433147840,433147836,433147837,0,4,0,2,-3,1,1,34,34,0,16225,960,540,1,86.5333,0,delta
433147869,377751636,433147867,433147872,433147868,433147868,0,3,0,1,-4,2,0,31,32,-1,15836,960,540,1,253.376,0,delta
433147904,377754696,433147901,433147906,433147903,433147903,0,3,0,2,-3,2,0,35,34,1,13641,960,540,1,218.256,0,delta
433147936,377757666,433147934,433147939,433147935,433147935,0,3,0,1,-4,0,0,32,33,-1,10980,960,540,1,175.68,0,delta
433147970,377760636,433147967,433147972,433147969,433147969,0,3,0,2,-3,1,0,34,33,1,15946,960,540,1,255.136,0,delta
433148002,377763606,433148000,433148005,433148002,433148002,0,3,0,2,-3,1,0,33,33,0,11299,960,540,1,180.784,0,delta
433148036,377766576,433148033,433148038,433148035,433148035,0,3,0,2,-3,1,0,33,33,0,12082,960,540,1,193.312,0,delta
433148069,377769636,433148067,433148072,433148068,433148068,0,3,0,1,-4,1,0,33,34,-1,11000,960,540,1,176,0,delta
433148103,377772606,433148101,433148105,433148103,433148103,0,3,1,2,-2,1,0,35,34,1,15994,960,540,1,255.904,0,delta
433148135,377775666,433148133,433148138,433148135,433148135,0,2,0,2,-3,1,0,32,32,0,11193,960,540,1,179.088,0,delta
433148169,377778636,433148166,433148171,433148168,433148168,0,2,0,2,-3,1,0,33,33,0,12106,960,540,1,193.696,0,delta
433148201,377781606,433148199,433148204,433148201,433148201,0,2,0,2,-3,1,0,33,33,0,10699,960,540,1,171.184,0,delta
433148237,377784666,433148234,433148239,433148236,433148236,0,3,0,2,-3,1,0,35,35,0,13260,960,540,1,212.16,0,delta
433148269,377787636,433148266,433148271,433148268,433148268,0,2,0,2,-3,2,0,32,32,0,12815,960,540,1,205.04,0,delta
433148303,377790606,433148300,433148305,433148302,433148302,0,3,0,2,-3,1,0,34,34,0,14110,960,540,1,225.76,0,delta
433148336,377793666,433148333,433148338,433148335,433148335,0,2,0,2,-3,1,0,33,33,0,12156,960,540,1,194.496,0,delta
433148370,377796636,433148367,433148372,433148369,433148369,0,3,0,2,-3,1,0,34,34,0,15400,960,540,1,246.4,0,delta
433148402,377799606,433148399,433148404,433148401,433148401,0,2,0,2,-3,1,0,32,32,0,10228,960,540,1,163.648,0,delta
433148436,377802576,433148434,433148438,433148436,433148436,0,3,0,2,-2,1,0,35,35,0,13509,960,540,1,216.144,0,delta
433148469,377805636,433148466,433148471,433148468,433148468,0,2,0,2,-3,2,0,32,32,0,11742,960,540,1,187.872,0,delta
433148504,377808606,433148501,433148506,433148503,433148503,0,4,1,2,-3,1,0,35,35,0,19539,960,540,1,312.624,0,delta
433148536,377811666,433148533,433148538,433148535,433148535,0,2,0,2,-3,1,0,32,32,0,11385,960,540,1,182.16,0,delta
433148570,377814636,433148567,433148572,433148569,433148569,0,3,0,2,-3,2,0,34,34,0,15866,960,540,1,253.856,0,delta
433148603,377817696,433148601,433148606,433148602,433148602,0,3,0,1,-4,2,0,33,34,-1,14767,960,540,1,236.272,0,delta
433148637,377820666,433148635,433148640,433148636,433148637,0,4,0,2,-3,1,1,35,34,1,20075,960,540,1,107.067,0,delta
433148670,377823636,433148667,433148672,433148669,433148669,0,3,0,2,-3,2,0,32,32,0,14843,960,540,1,237.488,0,delta
433148704,377826606,433148701,433148705,433148703,433148703,0,3,0,2,-2,2,0,34,34,0,19078,960,540,1,305.248,0,delta
433148736,377829666,433148734,433148739,433148735,433148735,0,3,0,1,-4,2,0,32,33,-1,13401,960,540,1,214.416,0,delta
433148771,377832636,433148768,433148773,433148770,433148770,0,4,0,2,-3,1,0,35,34,1,20698,960,540,1,331.168,0,delta
433148804,377835606,433148801,433148805,433148803,433148803,0,3,0,2,-2,1,0,33,33,0,17032,960,540,1,272.512,0,delta
433148837,377838666,433148834,433148839,433148836,433148836,0,3,0,2,-3,2,0,33,33,0,19761,960,540,1,316.176,0,delta
433148870,377841636,433148867,433148872,433148869,433148869,0,3,0,2,-3,2,0,33,33,0,17473,960,540,1,279.568,0,delta
433148913,377844606,433148910,433148913,433148911,433148911,0,11,0,1,-2,2,0,42,43,-1,30614,1280,720,1,489.824,1,key
433148939,377847666,433148936,433148940,433148938,433148938,0,4,0,2,-2,2,0,27,26,1,19041,1280,720,1,304.656,0,delta
