Timestamp(ms),Bitrate(bps),DelayJitter(ms),Threshold(ms),CongestionState
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,1,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,-1,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313267,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313318,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
433313369,57997142,0,6,0
