timestamp_ms,chunk_bytes,total_bytes
0.000,9,9
5.531,9,18
5.568,5000,5018
2005.478,9,5027
2005.726,10000,15027
3005.627,9,15036
3006.328,50000,65036
4005.378,9,65045
4005.639,10000,75045
5005.396,9,75054
5005.712,25000,100054
6005.465,9,100063
6005.646,10000,110063
