timestamp_ms,frames_decoded,frames_dropped,frames_received,framerate,jitter_buffer_delay_ms,min_playout_delay_ms,video_width,video_height,total_decode_time_ms,total_bytes_received,bitrates,overall_avg_bitrates,sender_period_bitrate,sender_overall_bitrate,decoder_implementation,period_packets_received,period_packets_lost,loss_ratio,period_packets_discarded,period_fec_packets_received,period_fec_packets_discarded,period_packets_repaired,period_fec_bytes_recv,period_fec_bytes_sent,fec_byte_ratio,period_retx_pkts_recv,period_retx_bytes_recv,period_retx_pkts_sent,period_retx_bytes_sent,retransmission_ratio,period_freeze_count,period_freeze_duration_ms,freeze_time_ratio
433184589,43,0,43,17,55.92,0,320,240,24.726,178818,1.0306e+06,528852,0,278818,dav1d,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433184789,46,0,46,17,56.024,0,320,240,26.715,198885,802680,547704,3.85164e+06,603031,dav1d,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433184990,49,0,49,16,56.126,0,320,240,28.551,217792,752517,560958,0,552632,dav1d,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433185190,52,0,52,16,56.217,0,320,240,30.391,236245,738120,571676,1.79664e+06,648141,dav1d,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433185391,56,0,56,17,56.347,0,320,240,32.64,261273,996139,596003,0,601713,dav1d,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433185591,59,0,59,16,56.437,0,320,240,34.39,279833,742400,603902,1.77092e+06,679505,dav1d,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433185791,62,0,62,16,56.573,0,320,240,36.484,300146,812520,614581,0,637115,dav1d,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433185992,66,0,66,17,56.714,0,480,360,40.418,344076,1.74846e+06,670060,1.50177e+06,688127,dav1d,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433186192,69,0,69,17,56.827,0,480,360,43.826,382089,1.52052e+06,709543,884880,699036,dav1d,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433186393,72,0,72,16,56.967,0,480,360,47.617,419010,1.46949e+06,743420,0,662139,dav1d,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433186593,75,0,75,16,57.061,0,480,360,51.08,455956,1.47784e+06,774612,3.67552e+06,812507,dav1d,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433186794,79,0,79,17,57.234,0,480,360,56.024,503755,1.90245e+06,820782,1.00111e+06,821514,dav1d,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433186994,82,0,82,16,57.346,0,480,360,59.6,535827,1.28288e+06,838868,2.38704e+06,892529,dav1d,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433187194,85,0,85,16,57.449,0,480,360,62.436,565450,1.18492e+06,851902,0,853799,dav1d,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433187395,89,0,89,17,57.612,0,480,360,66.607,608000,1.69353e+06,882598,2.48382e+06,921914,dav1d,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433187595,92,0,92,17,57.727,0,480,360,69.99,641798,1.35192e+06,899034,0,885111,dav1d,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433187795,95,0,95,16,57.875,0,480,360,73.625,679546,1.50992e+06,919704,3.0364e+06,967694,dav1d,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433187995,98,0,98,16,57.994,0,480,360,77.087,716412,1.47464e+06,937865,1.46e+06,985894,dav1d,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433188196,102,0,102,17,58.15,0,480,360,82.065,763497,1.87403e+06,967677,1.97815e+06,1.02144e+06,dav1d,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433188396,105,0,105,16,58.262,0,480,360,85.965,798890,1.41572e+06,981437,0,986284,dav1d,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433188596,108,0,108,16,58.353,0,480,360,89.284,833583,1.38772e+06,993544,2.34868e+06,1.03161e+06,dav1d,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433188796,112,0,112,17,58.509,0,480,360,93.766,879712,1.84516e+06,1.01819e+06,950440,1.029e+06,dav1d,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433188996,115,0,115,17,58.618,0,480,360,97.889,917297,1.5034e+06,1.03183e+06,2.77004e+06,1.08331e+06,dav1d,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433189197,118,0,118,16,58.715,0,480,360,101.477,955178,1.5077e+06,1.04491e+06,957015,1.07947e+06,dav1d,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433189397,121,0,121,16,58.87,0,480,360,105.116,1006849,2.06684e+06,1.07211e+06,0,1.04778e+06,dav1d,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433189597,125,0,125,17,58.994,0,480,360,109.519,1044520,1.50684e+06,1.08339e+06,3.04932e+06,1.10487e+06,dav1d,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433189797,128,0,128,16,59.106,0,480,360,113.248,1079721,1.40804e+06,1.09159e+06,2.51772e+06,1.14405e+06,dav1d,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433189997,131,0,131,16,59.377,0,640,480,117.705,1139625,2.39616e+06,1.12375e+06,0,1.11318e+06,dav1d,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433190198,135,0,135,17,59.721,0,640,480,123.077,1249521,4.37397e+06,1.20233e+06,2.41449e+06,1.14754e+06,dav1d,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433190398,138,0,138,16,59.84,0,640,480,127.275,1333324,3.35212e+06,1.25283e+06,3.04148e+06,1.19602e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433190598,141,0,141,16,60.119,0,640,480,131.345,1419278,3.43816e+06,1.30299e+06,4.35596e+06,1.27489e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433190799,144,0,144,16,60.472,0,640,480,135.764,1530265,4.41739e+06,1.3732e+06,5.66432e+06,1.3823e+06,dav1d,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433190999,148,0,148,17,60.761,0,640,480,140.897,1605567,3.01208e+06,1.40916e+06,3.33556e+06,1.42873e+06,dav1d,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433191199,151,0,151,16,61.013,0,640,480,144.877,1677961,2.89576e+06,1.44108e+06,3.1558e+06,1.46883e+06,dav1d,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433191399,154,0,154,16,61.308,0,640,480,148.7,1754604,3.06572e+06,1.47523e+06,2.732e+06,1.49749e+06,dav1d,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433191600,158,0,158,17,61.733,0,640,480,153.854,1867200,4.48143e+06,1.53742e+06,3.11144e+06,1.53348e+06,dav1d,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433191800,161,0,161,16,61.949,0,640,480,158.3,1954723,3.50092e+06,1.57703e+06,3.34128e+06,1.57271e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433192001,164,0,164,16,62.208,0,640,480,162,2045259,3.60342e+06,1.61728e+06,5.69767e+06,1.66077e+06,dav1d,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433192201,168,0,168,17,62.943,0,640,480,167.317,2164790,4.78124e+06,1.67862e+06,3.62144e+06,1.70155e+06,dav1d,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433192401,171,0,171,17,63.433,0,640,480,171.312,2259604,3.79256e+06,1.71882e+06,3.55184e+06,1.73925e+06,dav1d,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433192601,174,0,174,16,63.948,0,640,480,175.32,2350594,3.6396e+06,1.75467e+06,3.73368e+06,1.77907e+06,dav1d,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433192802,177,0,177,16,64.246,0,640,480,179.598,2439413,3.53508e+06,1.78744e+06,4.90336e+06,1.84054e+06,dav1d,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433193002,181,0,181,17,64.68,0,640,480,185.427,2554345,4.59728e+06,1.83799e+06,3.55276e+06,1.87341e+06,dav1d,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433193202,184,0,184,16,64.866,0,640,480,189.879,2641026,3.46724e+06,1.86678e+06,4.59728e+06,1.92472e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433193403,187,0,187,16,65.189,0,640,480,193.813,2728155,3.46782e+06,1.89472e+06,2.30834e+06,1.93185e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433193603,191,0,191,17,65.777,0,640,480,199.266,2845193,4.68152e+06,1.94228e+06,2.29424e+06,1.93843e+06,dav1d,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433193803,194,0,194,17,66.15,0,640,480,203.237,2930880,3.42748e+06,1.9672e+06,7.0198e+06,2.02902e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433194004,197,0,197,16,66.395,0,640,480,207.156,3017136,3.43307e+06,1.99151e+06,3.41043e+06,2.05334e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433194204,200,0,200,16,66.587,0,640,480,210.945,3104291,3.4862e+06,2.01577e+06,3.45024e+06,2.07738e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433194405,204,0,204,17,66.855,0,640,480,215.671,3217216,4.49453e+06,2.05556e+06,2.32302e+06,2.08156e+06,dav1d,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433194605,207,0,207,16,67.055,0,640,480,219.562,3301430,3.36856e+06,2.07621e+06,3.39756e+06,2.10345e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433194805,210,0,210,16,67.281,0,640,480,222.827,3385931,3.38004e+06,2.09639e+06,3.38464e+06,2.12442e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433195006,214,0,214,17,67.591,0,640,480,227.453,3499474,4.51912e+06,2.1335e+06,4.49843e+06,2.16284e+06,dav1d,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433195206,217,0,217,16,67.797,0,640,480,231.254,3585377,3.43612e+06,2.15306e+06,4.52032e+06,2.2002e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433195406,220,0,220,16,68.123,0,640,480,235.299,3670051,3.38696e+06,2.17131e+06,3.4432e+06,2.21959e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433195606,224,0,224,17,68.425,0,640,480,240.151,3782242,4.48764e+06,2.20507e+06,4.51532e+06,2.25485e+06,dav1d,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433195807,227,0,227,17,68.687,0,640,480,243.691,3866142,3.3393e+06,2.22144e+06,2.19964e+06,2.25401e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433196007,230,0,230,16,68.922,0,640,480,247.854,3949654,3.34048e+06,2.23729e+06,4.52252e+06,2.28781e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433196207,233,0,233,16,69.231,0,640,480,251.788,4036211,3.46228e+06,2.25439e+06,3.32896e+06,2.3031e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433196408,237,0,237,17,69.599,0,640,480,257.018,4150414,4.54539e+06,2.2861e+06,3.39204e+06,2.31893e+06,dav1d,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433196608,240,0,240,16,69.846,0,640,480,260.794,4233136,3.30888e+06,2.29999e+06,4.64132e+06,2.35206e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433196808,243,0,243,16,70.002,0,640,480,264.653,4314724,3.26352e+06,2.3129e+06,3.31992e+06,2.36567e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433197008,247,0,247,17,70.285,0,640,480,269.659,4423071,4.33388e+06,2.33963e+06,4.35456e+06,2.39325e+06,dav1d,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433197209,250,0,250,17,70.514,0,640,480,273.839,4504020,3.22185e+06,2.3512e+06,1.07924e+06,2.37519e+06,dav1d,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433197409,253,0,253,16,70.78,0,640,480,277.563,4586971,3.31804e+06,2.36366e+06,5.38972e+06,2.41586e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433197609,256,0,256,16,71.242,0,640,480,281.9,4673993,3.48088e+06,2.37787e+06,4.41552e+06,2.44248e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433197810,260,0,260,17,71.853,0,640,480,288.06,4787978,4.53672e+06,2.40511e+06,3.46356e+06,2.45596e+06,dav1d,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433198010,263,0,263,16,72.11,0,640,480,292.294,4874023,3.4418e+06,2.41797e+06,3.44588e+06,2.46879e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433198210,266,0,266,16,72.415,0,640,480,296.08,4961091,3.48272e+06,2.43101e+06,2.26516e+06,2.46619e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433198411,270,0,270,17,72.749,0,640,480,301.478,5076386,4.58886e+06,2.45726e+06,5.74416e+06,2.50782e+06,dav1d,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433198611,273,0,273,17,72.992,0,640,480,305.885,5158242,3.27424e+06,2.46703e+06,2.3948e+06,2.50641e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433198811,276,0,276,16,73.185,0,640,480,309.977,5239923,3.26724e+06,2.47648e+06,4.40796e+06,2.52985e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433199012,279,0,279,16,73.361,0,640,480,313.827,5319856,3.18141e+06,2.48475e+06,4.32888e+06,2.55186e+06,dav1d,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433199212,283,0,283,17,73.633,0,640,480,319.047,5427442,4.30344e+06,2.50574e+06,3.19732e+06,2.55962e+06,dav1d,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433199412,286,0,286,16,73.818,0,640,480,322.934,5507964,3.22088e+06,2.5139e+06,2.14152e+06,2.55465e+06,dav1d,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433199613,289,0,289,16,74.004,0,640,480,326.828,5588968,3.22404e+06,2.52196e+06,5.35602e+06,2.58772e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433199813,293,0,293,17,74.358,0,640,480,332.205,5700325,4.45428e+06,2.54351e+06,2.163e+06,2.58279e+06,dav1d,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200013,296,0,296,17,74.572,0,640,480,336.389,5786344,3.44076e+06,2.55341e+06,4.38028e+06,2.60342e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200214,299,0,299,16,74.86,0,640,480,340.593,5872317,3.42181e+06,2.56293e+06,2.25966e+06,2.5995e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200414,302,0,302,16,75.183,0,640,480,344.307,5955153,3.31344e+06,2.57103e+06,4.59912e+06,2.62193e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200614,306,0,306,17,75.649,0,640,480,349.173,6056458,4.0522e+06,2.58685e+06,3.4192e+06,2.63077e+06,dav1d,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433200815,309,0,309,16,76.04,0,640,480,353.291,6145672,3.55081e+06,2.59708e+06,3.96394e+06,2.64547e+06,dav1d,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433201015,312,0,312,16,76.424,0,640,480,357.193,6231416,3.42976e+06,2.60579e+06,3.55964e+06,2.65539e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433201215,316,0,316,17,77.036,0,640,480,362.397,6350916,4.78e+06,2.62828e+06,3.4104e+06,2.6635e+06,dav1d,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433201415,319,0,319,17,77.575,0,640,480,366.763,6437363,3.45788e+06,2.63678e+06,3.53788e+06,2.67279e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433201615,322,0,322,16,77.987,0,640,480,370.783,6522627,3.41056e+06,2.64462e+06,4.68468e+06,2.69393e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433201816,325,0,325,16,78.539,0,640,480,374.741,6612196,3.56494e+06,2.6539e+06,3.37552e+06,2.70105e+06,dav1d,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433202016,329,0,329,17,79.128,0,640,480,380.629,6728541,4.6538e+06,2.67377e+06,3.6194e+06,2.71051e+06,dav1d,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433202216,332,0,332,16,79.506,0,640,480,384.685,6813944,3.41612e+06,2.68107e+06,4.68156e+06,2.73059e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433202416,335,0,335,16,80.102,0,640,480,388.796,6901843,3.51596e+06,2.6892e+06,4.53692e+06,2.74881e+06,dav1d,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433202617,339,0,339,17,80.619,0,640,480,394.45,7019364,4.67745e+06,2.70848e+06,3.49847e+06,2.75633e+06,dav1d,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433202817,342,0,342,17,80.845,0,640,480,398.329,7101681,3.29268e+06,2.71406e+06,1.19072e+06,2.74085e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433203017,345,0,345,16,81.097,0,640,480,402.714,7183660,3.27916e+06,2.71941e+06,5.71924e+06,2.77e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433203218,348,0,348,16,81.42,0,640,480,407.33,7298363,4.56529e+06,2.7368e+06,4.34101e+06,2.78531e+06,dav1d,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433203418,352,0,352,17,81.834,0,640,480,412.636,7385211,3.47392e+06,2.74365e+06,2.3106e+06,2.78075e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433203618,355,0,355,16,82.102,0,640,480,416.934,7468774,3.34252e+06,2.74916e+06,4.61668e+06,2.79821e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433203819,358,0,358,16,82.296,0,640,480,421.085,7552040,3.31407e+06,2.75433e+06,4.455e+06,2.81389e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433204019,362,0,362,17,82.625,0,640,480,426.658,7659329,4.29156e+06,2.76822e+06,1.11496e+06,2.79804e+06,dav1d,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433204219,365,0,365,16,82.836,0,640,480,430.482,7742042,3.30852e+06,2.77306e+06,5.46812e+06,2.82272e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433204419,368,0,368,16,83.063,0,640,480,434.456,7826342,3.372e+06,2.77838e+06,4.34764e+06,2.83669e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433204619,372,0,372,17,83.514,0,640,480,439.67,7941943,4.62404e+06,2.79461e+06,2.25292e+06,2.83139e+06,dav1d,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433204820,375,0,375,17,84.051,0,640,480,443.687,8026714,3.37397e+06,2.79969e+06,4.58082e+06,2.84721e+06,dav1d,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433205020,378,0,378,16,84.487,0,640,480,447.453,8110019,3.3322e+06,2.80429e+06,2.26532e+06,2.84202e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433205220,381,0,381,16,84.709,0,640,480,451.274,8194020,3.36004e+06,2.80906e+06,4.50684e+06,2.85673e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433205420,385,0,385,17,85.032,0,640,480,456.068,8303685,4.3866e+06,2.82246e+06,3.36908e+06,2.86122e+06,dav1d,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433205620,388,0,388,16,85.337,0,640,480,460.558,8384453,3.23072e+06,2.8259e+06,4.38564e+06,2.87445e+06,dav1d,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433205821,391,0,391,16,85.819,0,640,480,464.421,8466199,3.25357e+06,2.82949e+06,3.23315e+06,2.87756e+06,dav1d,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433206021,395,0,395,17,86.262,0,640,480,469.445,8573168,4.27876e+06,2.8415e+06,4.33344e+06,2.88998e+06,dav1d,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433206221,398,0,398,17,86.534,0,640,480,472.909,8651925,3.15028e+06,2.84404e+06,3.19336e+06,2.89255e+06,dav1d,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433206421,401,0,401,16,86.816,0,640,480,476.317,8731922,3.19988e+06,2.84694e+06,3.20508e+06,2.89517e+06,dav1d,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433206622,404,0,404,16,87.026,0,640,480,480.148,8812774,3.21799e+06,2.84996e+06,3.13134e+06,2.89715e+06,dav1d,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433206822,408,0,408,17,87.326,0,640,480,485.322,8922433,4.38636e+06,2.86228e+06,4.31756e+06,2.90887e+06,dav1d,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433207022,411,0,411,16,87.67,0,640,480,489.579,9003765,3.25328e+06,2.86539e+06,3.29816e+06,2.91205e+06,dav1d,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433207223,414,0,414,16,88.048,0,640,480,493.175,9085107,3.23749e+06,2.86834e+06,3.2047e+06,2.91444e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433207423,418,0,418,17,88.315,0,640,480,498.229,9195512,4.4162e+06,2.88046e+06,2.19708e+06,2.90866e+06,dav1d,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433207623,421,0,421,17,88.55,0,640,480,502.323,9278543,3.32124e+06,2.88389e+06,4.41608e+06,2.9207e+06,dav1d,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433207823,424,0,424,16,88.744,0,640,480,506.145,9361320,3.31108e+06,2.88718e+06,4.40036e+06,2.93243e+06,dav1d,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433208023,427,0,427,16,89.182,0,640,480,512.784,9446405,3.4034e+06,2.89113e+06,3.28872e+06,2.93523e+06,dav1d,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433208223,431,0,431,17,89.682,0,640,480,517.997,9565890,4.7794e+06,2.90547e+06,3.35564e+06,2.93851e+06,dav1d,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433208424,434,0,434,16,90.084,0,640,480,522.032,9653261,3.47745e+06,2.9098e+06,4.68824e+06,2.95212e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433208624,437,0,437,16,90.547,0,640,480,526.264,9739483,3.44888e+06,2.91383e+06,2.44236e+06,2.94821e+06,dav1d,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433208824,441,0,441,17,91.361,0,640,480,531.69,9854229,4.58984e+06,2.92627e+06,4.5982e+06,2.96078e+06,dav1d,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433209024,444,0,444,17,91.785,0,640,480,535.916,9944316,3.60348e+06,2.93126e+06,3.39288e+06,2.96405e+06,dav1d,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
