timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
433190434,4153958261,433190433,433190437,433190434,433190434,0,3,0,1,-3,1,0,65,65,0,29633,640,480,1,474.128,0,delta
433190494,4153963661,433190492,433190496,433190493,433190493,0,2,0,1,-3,1,0,59,59,0,28645,640,480,1,458.32,0,delta
433190554,4153969061,433190552,433190556,433190553,433190553,0,2,0,1,-3,2,0,60,60,0,27610,640,480,1,441.76,0,delta
433190614,4153974461,433190612,433190616,433190613,433190613,0,2,0,1,-3,2,0,60,60,0,27774,640,480,1,444.384,0,delta
433190674,4153979861,433190673,433190677,433190673,433190673,0,3,0,0,-4,2,0,60,61,-1,27640,640,480,1,442.24,0,delta
433190739,4153985621,433190737,433190741,433190738,433190738,0,3,0,1,-3,1,0,65,64,1,27912,640,480,1,446.592,0,delta
433190798,4153991021,433190797,433190801,433190797,433190797,0,3,0,0,-4,1,0,59,60,-1,27577,640,480,1,441.232,0,delta
433190858,4153996421,433190856,433190860,433190857,433190857,0,2,0,1,-3,1,0,60,59,1,28016,640,480,1,448.256,0,delta
433190918,4154001821,433190917,433190921,433190917,433190917,0,3,0,0,-4,2,0,60,61,-1,23242,640,480,1,371.872,0,delta
433190982,4154007581,433190981,433190984,433190981,433190981,0,2,0,0,-3,1,0,64,64,0,23987,640,480,1,383.792,0,delta
433191042,4154012981,433191040,433191044,433191041,433191041,0,2,0,1,-3,1,0,60,59,1,20532,640,480,1,328.512,0,delta
433191102,4154018381,433191100,433191104,433191101,433191101,0,2,0,1,-3,1,0,60,60,0,23730,640,480,1,379.68,0,delta
433191162,4154023781,433191162,433191165,433191161,433191162,0,3,0,0,-3,1,1,61,62,-1,28077,640,480,1,149.744,0,delta
433191222,4154029181,433191221,433191224,433191221,433191221,0,2,0,0,-3,1,0,59,59,0,27585,640,480,1,441.36,0,delta
433191286,4154034941,433191285,433191288,433191285,433191285,0,2,0,0,-3,1,0,64,64,0,22453,640,480,1,359.248,0,delta
433191345,4154040341,433191345,433191348,433191345,433191345,0,2,0,0,-3,1,0,60,60,0,26547,640,480,1,424.752,0,delta
433191407,4154045741,433191406,433191409,433191406,433191406,0,3,0,0,-3,1,0,61,61,0,28664,640,480,1,458.624,0,delta
433191466,4154051141,433191465,433191468,433191465,433191465,0,2,0,0,-3,1,0,59,59,0,28257,640,480,1,452.112,0,delta
433191530,4154056901,433191529,433191533,433191529,433191529,0,3,0,0,-4,1,0,64,64,0,27523,640,480,1,440.368,0,delta
433191590,4154062301,433191588,433191592,433191589,433191589,0,2,0,1,-3,1,0,60,59,1,28065,640,480,1,449.04,0,delta
433191651,4154067701,433191649,433191653,433191650,433191650,0,3,1,1,-3,1,0,61,61,0,29107,640,480,1,465.712,0,delta
433191710,4154073101,433191708,433191712,433191709,433191709,0,2,0,1,-3,1,0,59,59,0,29246,640,480,1,467.936,0,delta
433191770,4154078501,433191768,433191772,433191769,433191769,0,2,0,1,-3,2,0,60,60,0,29103,640,480,1,465.648,0,delta
433191833,4154084261,433191832,433191836,433191833,433191833,0,2,0,1,-3,1,0,64,64,0,29176,640,480,1,466.816,0,delta
433191895,4154089661,433191893,433191897,433191894,433191894,0,3,0,1,-3,1,0,61,61,0,30719,640,480,1,491.504,0,delta
433191953,4154095061,433191952,433191956,433191953,433191953,0,2,1,1,-3,1,0,59,59,0,30570,640,480,1,489.12,0,delta
433192015,4154100461,433192013,433192017,433192013,433192013,0,3,0,0,-4,1,0,60,61,-1,28977,640,480,1,463.632,0,delta
433192074,4154105861,433192072,433192076,433192073,433192073,0,2,0,1,-3,1,0,60,59,1,29275,640,480,1,468.4,0,delta
433192139,4154111621,433192137,433192141,433192138,433192138,0,3,1,1,-3,1,0,65,65,0,30475,640,480,1,487.6,0,delta
433192198,4154117021,433192196,433192200,433192197,433192197,0,2,0,1,-3,1,0,59,59,0,30711,640,480,1,491.376,0,delta
433192259,4154122421,433192257,433192261,433192258,433192258,0,3,0,1,-3,1,0,61,61,0,31880,640,480,1,510.08,0,delta
433192318,4154127821,433192316,433192320,433192317,433192317,0,2,0,1,-3,1,0,59,59,0,30678,640,480,1,490.848,0,delta
433192384,4154133581,433192382,433192386,433192383,433192383,0,4,1,1,-3,1,0,66,66,0,32182,640,480,1,514.912,0,delta
433192442,4154138981,433192440,433192444,433192441,433192441,0,2,0,1,-3,1,0,58,58,0,30936,640,480,1,494.976,0,delta
433192503,4154144381,433192501,433192505,433192502,433192502,0,3,0,1,-3,2,0,61,61,0,30601,640,480,1,489.616,0,delta
433192563,4154149781,433192561,433192565,433192562,433192562,0,3,1,1,-3,1,0,60,60,0,29382,640,480,1,470.112,0,delta
433192623,4154155181,433192621,433192625,433192622,433192622,0,3,0,1,-3,2,0,60,60,0,30831,640,480,1,493.296,0,delta
433192686,4154160941,433192684,433192688,433192685,433192685,0,2,0,1,-3,1,0,63,63,0,29225,640,480,1,467.6,0,delta
433192747,4154166341,433192745,433192749,433192746,433192746,0,3,0,1,-3,2,0,61,61,0,28694,640,480,1,459.104,0,delta
433192806,4154171741,433192804,433192808,433192805,433192805,0,2,0,1,-3,2,0,59,59,0,28847,640,480,1,461.552,0,delta
433192867,4154177141,433192865,433192869,433192866,433192866,0,3,0,1,-3,1,0,61,61,0,28988,640,480,1,463.808,0,delta
433192930,4154182901,433192928,433192932,433192929,433192929,0,2,1,1,-3,1,0,63,63,0,28766,640,480,1,460.256,0,delta
433192990,4154188301,433192988,433192992,433192989,433192989,0,2,0,1,-3,2,0,60,60,0,28243,640,480,1,451.888,0,delta
433193050,4154193701,433193048,433193052,433193049,433193049,0,2,0,1,-3,2,0,60,60,0,28324,640,480,1,453.184,0,delta
433193111,4154199101,433193109,433193113,433193110,433193110,0,3,0,1,-3,1,0,61,61,0,29628,640,480,1,474.048,0,delta
433193170,4154204501,433193168,433193172,433193169,433193169,0,2,0,1,-3,1,0,59,59,0,28662,640,480,1,458.592,0,delta
433193234,4154210261,433193232,433193236,433193233,433193233,0,2,0,1,-3,2,0,64,64,0,28650,640,480,1,458.4,0,delta
433193293,4154215661,433193292,433193296,433193293,433193293,0,2,1,1,-3,1,0,60,60,0,28595,640,480,1,457.52,0,delta
433193355,4154221061,433193353,433193357,433193354,433193354,0,3,0,1,-3,2,0,61,61,0,29817,640,480,1,477.072,0,delta
433193414,4154226461,433193412,433193416,433193413,433193413,0,2,0,1,-3,1,0,59,59,0,29185,640,480,1,466.96,0,delta
433193479,4154232221,433193477,433193481,433193477,433193478,0,3,0,1,-3,1,1,65,65,0,29271,640,480,1,156.112,0,delta
433193538,4154237621,433193536,433193540,433193537,433193537,0,2,0,1,-3,1,0,59,59,0,28668,640,480,1,458.688,0,delta
433193599,4154243021,433193597,433193601,433193598,433193598,0,3,0,1,-3,2,0,61,61,0,29823,640,480,1,477.168,0,delta
433193658,4154248421,433193656,433193660,433193657,433193657,0,2,0,1,-3,1,0,59,59,0,28878,640,480,1,462.048,0,delta
